regionno,regionname,year,gdpcap,sec.agriculture,sec.energy,sec.industry,sec.construction,sec.services.venta,sec.services.nonventa,school.illit,school.prim,school.med,school.high,popdens,invest,terrorism
4,Principado De Asturias,1994,6.954155850839492,,,,,,,4.283942223496543,85.04655473731306,7.617325453400784,3.052177585789618,98.73999786376953,18.607378005981445,0
4,Principado De Asturias,1995,7.116466915563188,,,,,,,4.283942223496543,85.04655473731306,7.617325453400784,3.052177585789618,98.73999786376953,18.421979904174805,0
4,Principado De Asturias,1996,7.2172237375537796,,,,,,,4.283942223496543,85.04655473731306,7.617325453400784,3.052177585789618,98.73999786376953,18.421979904174805,0
4,Principado De Asturias,1997,7.475721396844206,,,,,,,4.283942223496543,85.04655473731306,7.617325453400784,3.052177585789618,98.73999786376953,18.421979904174805,0
5,Baleares (Islas),1955,3.143958860177784,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1956,3.3477578357913367,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1957,3.549628651370256,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1958,3.6426734869836297,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1959,3.7348616773555774,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1960,4.058840505670255,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1961,4.3602541084801665,16.34000015258789,2.140000104904175,22.15999984741211,7.059999942779541,45.380001068115234,6.929999828338623,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1962,4.646172696472883,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1963,4.911525261058225,15.800000190734863,1.940000057220459,20.09000015258789,8.149999618530273,48.290000915527344,5.730000019073486,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1964,5.050699712888951,,,,,,,13.139687671820331,80.45320764724613,4.041565352122847,2.365539328810695,104.16999816894531,14.179034233093262,0
5,Baleares (Islas),1965,5.184661507844857,12.510000228881836,2.140000104904175,18.790000915527344,8.880000114440918,52.099998474121094,5.579999923706055,12.979961719417062,80.19805990915155,4.3948999164914575,2.4270784549399336,104.16999816894531,19.002500534057617,0
5,Baleares (Islas),1966,5.466795253671942,,,,,,,12.803978622484912,79.92050908279084,4.780961157370593,2.494551137353648,104.16999816894531,26.25341033935547,0
5,Baleares (Islas),1967,5.737646386746644,11.010000228881836,2.119999885559082,16.530000686645508,8.600000381469727,54.779998779296875,6.960000038146973,12.59061697727368,79.63472535202452,5.207855697423949,2.5668019732778533,104.16999816894531,29.70153045654297,0
5,Baleares (Islas),1968,6.161453695986415,,,,,,,12.364863568113043,78.88924910717525,6.12360820403036,2.6222791206813567,104.16999816894531,30.761695861816406,0
5,Baleares (Islas),1969,6.581691032612334,9.989999771118164,2.0399999618530273,13.720000267028809,8.779999732971191,58.209999084472656,7.269999980926514,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,26.752099990844727,0
5,Baleares (Islas),1970,6.887032433395146,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,26.44374656677246,0
5,Baleares (Islas),1971,7.168666269737665,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,23.7412166595459,0
5,Baleares (Islas),1972,7.570693738730899,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,23.80752182006836,0
5,Baleares (Islas),1973,7.9562978518414385,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,23.1038875579834,0
5,Baleares (Islas),1974,7.972722079405885,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,23.310558319091797,0
5,Baleares (Islas),1975,7.974149894115075,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,22.36857032775879,0
5,Baleares (Islas),1976,8.034846837845437,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,19.885923385620117,0
5,Baleares (Islas),1977,8.080548240402296,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,18.087942123413086,0
5,Baleares (Islas),1978,8.041987654754893,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.650239944458008,0
5,Baleares (Islas),1979,8.00485575549843,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.838848114013672,0
5,Baleares (Islas),1980,8.259782570493252,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,18.260583877563477,0
5,Baleares (Islas),1981,8.531133613052521,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,14.852619171142578,0
5,Baleares (Islas),1982,8.7225078548986,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,13.558525085449219,0
5,Baleares (Islas),1983,8.925307229463458,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,11.621108055114746,0
5,Baleares (Islas),1984,9.27592116538132,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,10.135469436645508,0
5,Baleares (Islas),1985,9.652241867836869,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,11.329048156738281,0
5,Baleares (Islas),1986,10.257783490431306,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,16.519567489624023,0
5,Baleares (Islas),1987,10.823335840987397,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,21.275497436523438,0
5,Baleares (Islas),1988,11.120394521766103,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,25.11395835876465,0
5,Baleares (Islas),1989,11.408168920208066,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,24.880889892578125,0
5,Baleares (Islas),1990,11.51242467274975,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,23.360876083374023,0
5,Baleares (Islas),1991,11.679519962767335,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,20.80740737915039,0
5,Baleares (Islas),1992,11.319622616194481,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,18.028039932250977,0
5,Baleares (Islas),1993,10.969722587631214,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,14.99909782409668,0
5,Baleares (Islas),1994,11.419594052926843,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.089862823486328,0
5,Baleares (Islas),1995,11.773779268981185,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.896915435791016,0
5,Baleares (Islas),1996,11.926592053498108,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.896915435791016,0
5,Baleares (Islas),1997,12.350042844901457,,,,,,,12.137053591707433,78.04653451962639,7.084558568276108,2.7318533203900612,104.16999816894531,17.896915435791016,0
6,Canarias,1955,1.9143815791051888,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1956,2.071836722710922,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1957,2.2260781936187874,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1958,2.220865536743966,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1959,2.213439026140411,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1960,2.3576836148795657,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1961,2.445729791488146,26.209999084472656,9.539999961853027,9.789999961853027,6.179999828338623,40.22999954223633,8.0600004196167,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1962,2.648243254438464,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1963,2.8447586752557306,23.90999984741211,8.420000076293945,9.850000381469727,6.809999942779541,43.9900016784668,7.019999980926514,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1964,2.9511568036225144,,,,,,,19.569579664997125,73.3535503540602,4.82284085389179,2.2540291270508823,148.25,17.02593994140625,0
6,Canarias,1965,3.0541987393250367,19.43000030517578,8.0,10.050000190734863,8.680000305175781,46.150001525878906,7.699999809265137,18.959688112223358,73.43554055463481,5.2589882904101275,2.3457830427316977,148.25,20.998964309692383,0
6,Canarias,1966,3.2317908209958985,,,,,,,18.343667293062705,73.47488321299785,5.735391616178992,2.4460578777604427,148.25,26.67289161682129,0
6,Canarias,1967,3.4033846426132714,16.18000030517578,6.920000076293945,9.829999923706055,10.399999618530273,47.09000015258789,9.59000015258789,17.6925688836607,73.49197017460533,6.261875825120048,2.553585116613918,148.25,30.120325088500977,0
6,Canarias,1968,3.660311531387238,,,,,,,17.043407703266258,72.92843444299403,7.378444153154342,2.649713700585366,148.25,32.15046310424805,0
6,Canarias,1969,3.9128821906073714,13.989999771118164,6.210000038146973,9.5600004196167,11.279999732971191,48.93000030517578,10.039999961853027,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,28.756898880004883,0
6,Canarias,1970,4.22493554087783,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,23.960397720336914,0
6,Canarias,1971,4.493573473985112,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,23.423873901367188,0
6,Canarias,1972,4.781919259815276,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,27.6821231842041,0
6,Canarias,1973,5.054912986635515,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,26.56485366821289,0
6,Canarias,1974,4.967794933171996,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,23.005142211914062,0
6,Canarias,1975,4.8815337428703405,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,20.599346160888672,0
6,Canarias,1976,4.948443162444659,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,18.834335327148438,0
6,Canarias,1977,5.00792628933586,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,20.29922103881836,0
6,Canarias,1978,5.0409168285902695,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.84486961364746,0
6,Canarias,1979,5.233504887275511,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,18.724138259887695,0
6,Canarias,1980,5.437089211257721,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,18.553279876708984,0
6,Canarias,1981,5.658240537580781,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,16.641674041748047,0
6,Canarias,1982,5.687303714703165,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,16.34113311767578,0
6,Canarias,1983,5.719865822376643,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,14.988775253295898,0
6,Canarias,1984,5.801342351543533,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,15.761590003967285,0
6,Canarias,1985,5.88560390390692,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.1585693359375,0
6,Canarias,1986,6.256783863232157,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.64971351623535,0
6,Canarias,1987,6.612681933928476,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,20.71938133239746,0
6,Canarias,1988,6.977006552117922,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,24.31443977355957,0
6,Canarias,1989,7.337903281819035,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,25.859371185302734,0
6,Canarias,1990,7.345044098728489,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,25.51122283935547,0
6,Canarias,1991,7.3471866924740254,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,22.896217346191406,0
6,Canarias,1992,7.220079802813036,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,20.132097244262695,0
6,Canarias,1993,7.092187963734692,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,17.626060485839844,0
6,Canarias,1994,7.41074013730452,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.966846466064453,0
6,Canarias,1995,7.616395141287757,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.672521591186523,0
6,Canarias,1996,7.817051922107077,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.672521591186523,0
6,Canarias,1997,8.060554476064874,,,,,,,16.410433943177964,72.24113785543815,8.552658235136272,2.7957699662476068,148.25,19.672521591186523,0
7,Cantabria,1955,2.5594116925716537,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1956,2.693873179091688,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1957,2.8203369855404037,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1958,2.879034509252937,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1959,2.943730293018959,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1960,3.137032259058796,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1961,3.32762067980577,16.709999084472656,3.180000066757202,37.91999816894531,5.619999885559082,31.68000030517578,4.900000095367432,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1962,3.5553414356500825,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1963,3.771422625064714,18.239999771118164,2.940000057220459,36.18000030517578,5.75,32.599998474121094,4.289999961853027,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1964,3.8394029056709247,,,,,,,2.986564486525748,87.75473066495296,6.396193449622946,2.8625113988983437,87.38999938964844,25.918975830078125,0
7,Cantabria,1965,3.9060983273752146,16.209999084472656,2.7799999713897705,36.75,6.289999961853027,33.2400016784668,4.739999771118164,2.925273323869584,87.55106015312347,6.591936126046569,2.931730396960373,87.38999938964844,28.163169860839844,0
7,Cantabria,1966,4.03213348432256,,,,,,,2.861493244966085,87.32817216158978,6.801571585129519,3.0087630083146224,87.38999938964844,29.719242095947266,0
7,Cantabria,1967,4.155955441302485,14.970000267028809,2.690000057220459,35.869998931884766,6.179999828338623,34.58000183105469,5.71999979019165,2.790592764119893,87.0862794696466,7.031974996589187,3.091152769644329,87.38999938964844,28.967601776123047,0
7,Cantabria,1968,4.375892514945507,,,,,,,2.7182460944851474,86.27065613056,7.852475875093342,3.158621899861515,87.38999938964844,29.937923431396484,0
7,Cantabria,1969,4.610825565602909,13.479999542236328,2.880000114440918,35.93000030517578,6.039999961853027,35.31999969482422,6.340000152587891,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,31.720355987548828,0
7,Cantabria,1970,4.791416668340296,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,27.29768180847168,0
7,Cantabria,1971,4.969651615302994,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,24.146263122558594,0
7,Cantabria,1972,5.155384332852444,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,26.64632797241211,0
7,Cantabria,1973,5.3387604587863295,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,25.935792922973633,0
7,Cantabria,1974,5.5083548603858725,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,27.251741409301758,0
7,Cantabria,1975,5.675235716692552,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,25.418333053588867,0
7,Cantabria,1976,5.7960582167650765,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,23.322269439697266,0
7,Cantabria,1977,5.902956472536864,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,21.72188377380371,0
7,Cantabria,1978,5.916595241063938,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,20.854923248291016,0
7,Cantabria,1979,5.906455403087957,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,19.3349609375,0
7,Cantabria,1980,5.899100152467599,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,19.4796085357666,0
7,Cantabria,1981,5.914881514740208,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,23.029748916625977,0
7,Cantabria,1982,5.916880716837601,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,20.204233169555664,0
7,Cantabria,1983,5.941659578150663,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,18.771089553833008,0
7,Cantabria,1984,6.028849109517816,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,18.228492736816406,0
7,Cantabria,1985,6.138317518934323,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,19.651626586914062,0
7,Cantabria,1986,6.420451264761408,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,17.644136428833008,0
7,Cantabria,1987,6.71322475804904,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,20.147462844848633,0
7,Cantabria,1988,7.023421862029376,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,20.374563217163086,0
7,Cantabria,1989,7.333618966009712,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,22.837852478027344,0
7,Cantabria,1990,7.450728537661115,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,22.03008460998535,0
7,Cantabria,1991,7.596401376950336,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,20.610095977783203,0
7,Cantabria,1992,7.462153670379892,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,21.629261016845703,0
7,Cantabria,1993,7.327905963809448,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,23.065216064453125,0
7,Cantabria,1994,7.550699974393478,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,21.568395614624023,0
7,Cantabria,1995,7.777063521750483,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,22.591121673583984,0
7,Cantabria,1996,7.907740819866199,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,22.591121673583984,0
7,Cantabria,1997,8.226934987046112,,,,,,,2.6467095649670633,85.44604881127951,8.63192630764382,3.275315316109601,87.38999938964844,22.591121673583984,0
8,Castilla Y Leon,1955,1.7291487710403055,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1956,1.8383319226035866,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1957,1.9476578120536991,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1958,1.971365376493993,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1959,1.9951442009174836,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1960,2.1388174022684368,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1961,2.239502964275832,32.54999923706055,9.010000228881836,16.049999237060547,6.170000076293945,29.139999389648438,7.079999923706055,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1962,2.4542273810440323,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1963,2.6722365125728587,33.22999954223633,8.170000076293945,15.75,6.639999866485596,29.709999084472656,6.5,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1964,2.777777777777778,,,,,,,5.386863712405081,87.65393199886245,4.393977372791594,2.5652269159408765,28.770000457763672,18.74283218383789,0
8,Castilla Y Leon,1965,2.8821764861267316,30.520000457763672,7.849999904632568,16.360000610351562,7.369999885559082,30.610000610351562,7.28000020980835,5.320678455160684,87.46833294023978,4.558910301372294,2.652078303227247,28.770000457763672,19.859060287475586,0
8,Castilla Y Leon,1966,2.9880749229293864,,,,,,,5.247858771728992,87.2719695386776,4.733080533909932,2.7470911556834836,28.770000457763672,19.3095703125,0
8,Castilla Y Leon,1967,3.0945443112793667,27.020000457763672,7.239999771118164,16.760000228881836,7.699999809265137,32.130001068115234,9.149999618530273,5.159701987644867,87.07043982969644,4.921021991081994,2.8488361915766984,28.770000457763672,18.868968963623047,0
8,Castilla Y Leon,1968,3.3022708669453817,,,,,,,5.06649835170595,86.47430555524699,5.522934977042836,2.9362611160042222,28.770000457763672,19.4028263092041,0
8,Castilla Y Leon,1969,3.520993905828804,25.270000457763672,6.820000171661377,17.450000762939453,7.840000152587891,32.630001068115234,9.989999771118164,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,21.731796264648438,0
8,Castilla Y Leon,1970,3.6705228472668527,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.323556900024414,0
8,Castilla Y Leon,1971,3.8218367750118274,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,21.873647689819336,0
8,Castilla Y Leon,1972,4.081762249011444,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.725433349609375,0
8,Castilla Y Leon,1973,4.345401523113932,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,25.28642463684082,0
8,Castilla Y Leon,1974,4.464724294732755,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,26.28277587890625,0
8,Castilla Y Leon,1975,4.581119523188687,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,26.27814483642578,0
8,Castilla Y Leon,1976,4.732719362548201,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,26.548519134521484,0
8,Castilla Y Leon,1977,4.884675719744136,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,25.169103622436523,0
8,Castilla Y Leon,1978,4.946800914024565,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,24.402254104614258,0
8,Castilla Y Leon,1979,4.920379804291408,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,23.97570037841797,0
8,Castilla Y Leon,1980,4.893744696688223,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,26.638931274414062,0
8,Castilla Y Leon,1981,4.881033833385774,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,27.162548065185547,0
8,Castilla Y Leon,1982,4.923093349584271,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,27.614774703979492,0
8,Castilla Y Leon,1983,4.9707224763348865,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,25.46177864074707,0
8,Castilla Y Leon,1984,5.113467772461217,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.63028335571289,0
8,Castilla Y Leon,1985,5.2619966770096935,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,24.710142135620117,0
8,Castilla Y Leon,1986,5.6473148785056955,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,19.70412826538086,0
8,Castilla Y Leon,1987,6.044630035949551,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,19.08928871154785,0
8,Castilla Y Leon,1988,6.354398708348954,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,20.94057846069336,0
8,Castilla Y Leon,1989,6.674021742950675,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.784252166748047,0
8,Castilla Y Leon,1990,6.870322730057038,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,23.498321533203125,0
8,Castilla Y Leon,1991,7.063196264515942,,,,,,,4.972419031917688,85.85201411926204,6.09787394041617,3.0776929084041025,28.770000457763672,22.53342628479004,0
