"state","state_id","year","cigsale","retprice"
"Montana",19,1994,88.1999969482422,151.300003051758
"Montana",19,1995,90.5,155.399993896484
"Montana",19,1996,87.3000030517578,156.800003051758
"Montana",19,1997,88.9000015258789,164.899993896484
"Montana",19,1998,89.0999984741211,175.399993896484
"Montana",19,1999,82.5999984741211,196.199996948242
"Montana",19,2000,75.5,260.700012207031
"Nebraska",20,1970,108.099998474121,33.9000015258789
"Nebraska",20,1971,108.599998474121,34.7000007629395
"Nebraska",20,1972,104.900001525879,41.0999984741211
"Nebraska",20,1973,106.599998474121,41.2000007629395
"Nebraska",20,1974,110.5,42
"Nebraska",20,1975,114.099998474121,44.5999984741211
"Nebraska",20,1976,118.099998474121,46.7999992370605
"Nebraska",20,1977,117.699996948242,48.0999984741211
"Nebraska",20,1978,117.400001525879,53.5999984741211
"Nebraska",20,1979,116.099998474121,55.4000015258789
"Nebraska",20,1980,116.300003051758,59.5
"Nebraska",20,1981,117,60.9000015258789
"Nebraska",20,1982,117.099998474121,69.6999969482422
"Nebraska",20,1983,110.800003051758,83.6999969482422
"Nebraska",20,1984,107.699996948242,94.8000030517578
"Nebraska",20,1985,105.099998474121,95.8000030517578
"Nebraska",20,1986,103.099998474121,104
"Nebraska",20,1987,101.300003051758,113.699996948242
"Nebraska",20,1988,92.9000015258789,123.300003051758
"Nebraska",20,1989,93.8000030517578,139.300003051758
"Nebraska",20,1990,89.9000015258789,143.399993896484
"Nebraska",20,1991,92.4000015258789,152.199996948242
"Nebraska",20,1992,90.5999984741211,169.5
"Nebraska",20,1993,91.0999984741211,177.199996948242
"Nebraska",20,1994,85.9000015258789,169.600006103516
"Nebraska",20,1995,88.5,170.699996948242
"Nebraska",20,1996,86.1999969482422,175.5
"Nebraska",20,1997,85.5,184.800003051758
"Nebraska",20,1998,83.0999984741211,194.600006103516
"Nebraska",20,1999,86.5999984741211,214.600006103516
"Nebraska",20,2000,77.5999984741211,288.299987792969
"Nevada",21,1970,189.5,38.9000015258789
"Nevada",21,1971,190.5,44
"Nevada",21,1972,198.600006103516,40.5999984741211
"Nevada",21,1973,201.5,40.2999992370605
"Nevada",21,1974,204.699996948242,41.9000015258789
"Nevada",21,1975,205.199996948242,44.5
"Nevada",21,1976,201.399993896484,44.9000015258789
"Nevada",21,1977,190.800003051758,49.2999992370605
"Nevada",21,1978,187,54.2999992370605
"Nevada",21,1979,183.300003051758,57.0999984741211
"Nevada",21,1980,177.699996948242,63.0999984741211
"Nevada",21,1981,171.899993896484,63.2999992370605
"Nevada",21,1982,165.100006103516,71.5999984741211
"Nevada",21,1983,159.199996948242,81.9000015258789
"Nevada",21,1984,136.600006103516,99.8000030517578
"Nevada",21,1985,146.699996948242,109.300003051758
"Nevada",21,1986,142.600006103516,106.599998474121
"Nevada",21,1987,147.699996948242,114
"Nevada",21,1988,141.899993896484,129.600006103516
"Nevada",21,1989,137.899993896484,145.600006103516
"Nevada",21,1990,137.300003051758,173.699996948242
"Nevada",21,1991,115.5,186.300003051758
"Nevada",21,1992,110,193.800003051758
"Nevada",21,1993,108.099998474121,196.800003051758
"Nevada",21,1994,105.199996948242,190.300003051758
"Nevada",21,1995,100.900001525879,190.399993896484
"Nevada",21,1996,99,195
"Nevada",21,1997,95.5999984741211,198.5
"Nevada",21,1998,102.400001525879,200.600006103516
"Nevada",21,1999,103.900001525879,225.800003051758
"Nevada",21,2000,93.1999969482422,303.5
"New Hampshire",22,1970,265.700012207031,31.3999996185303
"New Hampshire",22,1971,278,34.0999984741211
"New Hampshire",22,1972,296.200012207031,36.0999984741211
"New Hampshire",22,1973,279,36.9000015258789
"New Hampshire",22,1974,269.799987792969,37.9000015258789
"New Hampshire",22,1975,269.100006103516,40.7999992370605
"New Hampshire",22,1976,290.5,43.9000015258789
"New Hampshire",22,1977,278.799987792969,45
"New Hampshire",22,1978,269.600006103516,49.7000007629395
"New Hampshire",22,1979,254.600006103516,53.2000007629395
"New Hampshire",22,1980,247.800003051758,55.2999992370605
"New Hampshire",22,1981,245.399993896484,58.4000015258789
"New Hampshire",22,1982,239.800003051758,67
"New Hampshire",22,1983,232.899993896484,74.6999969482422
"New Hampshire",22,1984,215.100006103516,90.5
"New Hampshire",22,1985,201.100006103516,89.1999969482422
"New Hampshire",22,1986,195.899993896484,100
"New Hampshire",22,1987,195.100006103516,102
"New Hampshire",22,1988,180.399993896484,113.5
"New Hampshire",22,1989,172.899993896484,125.900001525879
"New Hampshire",22,1990,152.399993896484,135.899993896484
"New Hampshire",22,1991,144.800003051758,153.899993896484
"New Hampshire",22,1992,143.699996948242,164.399993896484
"New Hampshire",22,1993,148.899993896484,181.100006103516
"New Hampshire",22,1994,153.800003051758,157.800003051758
"New Hampshire",22,1995,158.5,163.899993896484
"New Hampshire",22,1996,158,168.600006103516
"New Hampshire",22,1997,174.399993896484,176.600006103516
"New Hampshire",22,1998,173.800003051758,197
"New Hampshire",22,1999,171.699996948242,222.800003051758
"New Hampshire",22,2000,147.300003051758,313.899993896484
"New Mexico",23,1970,90,39.7000007629395
"New Mexico",23,1971,92.5999984741211,41.7000007629395
"New Mexico",23,1972,99.3000030517578,41.0999984741211
"New Mexico",23,1973,98.9000015258789,41.7999992370605
"New Mexico",23,1974,100.300003051758,43.7000007629395
"New Mexico",23,1975,103.099998474121,46.2999992370605
"New Mexico",23,1976,102.400001525879,49.5
"New Mexico",23,1977,102.400001525879,51.5999984741211
"New Mexico",23,1978,103.099998474121,56
"New Mexico",23,1979,101,57.5999984741211
"New Mexico",23,1980,102.699996948242,62.5999984741211
"New Mexico",23,1981,103,63
"New Mexico",23,1982,97.5,69.4000015258789
"New Mexico",23,1983,96.3000030517578,79.5999984741211
"New Mexico",23,1984,88.9000015258789,90.1999969482422
"New Mexico",23,1985,88,97.5
"New Mexico",23,1986,88.1999969482422,101.199996948242
"New Mexico",23,1987,82.3000030517578,110.199996948242
"New Mexico",23,1988,77.6999969482422,113.699996948242
"New Mexico",23,1989,74.4000015258789,127.199996948242
"New Mexico",23,1990,70.8000030517578,133.600006103516
"New Mexico",23,1991,69.9000015258789,146.899993896484
"New Mexico",23,1992,71.4000015258789,165.399993896484
"New Mexico",23,1993,69,172.199996948242
"New Mexico",23,1994,68.1999969482422,158.399993896484
"New Mexico",23,1995,67,163.5
"New Mexico",23,1996,65.6999969482422,170.800003051758
"New Mexico",23,1997,61.7999992370605,176
"New Mexico",23,1998,62.5999984741211,183.800003051758
"New Mexico",23,1999,59.7000007629395,201.800003051758
"New Mexico",23,2000,53.7999992370605,279.799987792969
"North Carolina",24,1970,172.399993896484,27.2999992370605
"North Carolina",24,1971,187.600006103516,29.3999996185303
"North Carolina",24,1972,214.100006103516,28.7000007629395
"North Carolina",24,1973,226.5,28.8999996185303
"North Carolina",24,1974,227.300003051758,30.1000003814697
"North Carolina",24,1975,226,32.9000015258789
"North Carolina",24,1976,230.199996948242,35.7999992370605
"North Carolina",24,1977,217,36.5999984741211
"North Carolina",24,1978,205.5,41.7999992370605
"North Carolina",24,1979,197.300003051758,43.7000007629395
"North Carolina",24,1980,187.800003051758,47.2999992370605
"North Carolina",24,1981,179.300003051758,50
"North Carolina",24,1982,179,55.5
"North Carolina",24,1983,169.800003051758,66
"North Carolina",24,1984,160.600006103516,75
"North Carolina",24,1985,156.300003051758,78.9000015258789
"North Carolina",24,1986,154.399993896484,83.6999969482422
"North Carolina",24,1987,150.5,90.5999984741211
"North Carolina",24,1988,146,96
"North Carolina",24,1989,139.300003051758,107.599998474121
"North Carolina",24,1990,133.699996948242,116.400001525879
"North Carolina",24,1991,132.699996948242,126.599998474121
"North Carolina",24,1992,128.899993896484,145
"North Carolina",24,1993,129.699996948242,153.5
"North Carolina",24,1994,112.699996948242,135.899993896484
"North Carolina",24,1995,124.900001525879,142.300003051758
"North Carolina",24,1996,129.699996948242,145.600006103516
"North Carolina",24,1997,125.599998474121,152
"North Carolina",24,1998,126,167.600006103516
"North Carolina",24,1999,113.099998474121,186.800003051758
"North Carolina",24,2000,109,257.299987792969
"North Dakota",25,1970,93.8000030517578,37.2999992370605
"North Dakota",25,1971,98.5,38.9000015258789
"North Dakota",25,1972,103.800003051758,38.9000015258789
"North Dakota",25,1973,108.699996948242,39.4000015258789
"North Dakota",25,1974,110.5,39.9000015258789
"North Dakota",25,1975,117.900001525879,42.5999984741211
"North Dakota",25,1976,125.400001525879,45.9000015258789
"North Dakota",25,1977,122.199996948242,47.4000015258789
"North Dakota",25,1978,121.900001525879,53.2000007629395
"North Dakota",25,1979,121.300003051758,55
"North Dakota",25,1980,123.699996948242,59.5999984741211
"North Dakota",25,1981,125.699996948242,62
"North Dakota",25,1982,126.800003051758,67.8000030517578
"North Dakota",25,1983,119.599998474121,77.9000015258789
"North Dakota",25,1984,109.400001525879,94.4000015258789
"North Dakota",25,1985,103.199996948242,100.599998474121
"North Dakota",25,1986,99.8000030517578,104.199996948242
"North Dakota",25,1987,92.3000030517578,110.300003051758
"North Dakota",25,1988,87.0999984741211,123.300003051758
"North Dakota",25,1989,84.0999984741211,135.899993896484
"North Dakota",25,1990,77.0999984741211,144.300003051758
"North Dakota",25,1991,85.1999969482422,159.800003051758
"North Dakota",25,1992,74.3000030517578,168.300003051758
"North Dakota",25,1993,83,177.600006103516
"North Dakota",25,1994,81,180.100006103516
"North Dakota",25,1995,80.5999984741211,179.5
"North Dakota",25,1996,80.8000030517578,182.699996948242
"North Dakota",25,1997,77.5,194.100006103516
"North Dakota",25,1998,79.0999984741211,205.199996948242
"North Dakota",25,1999,74.6999969482422,223.600006103516
"North Dakota",25,2000,72.5,297.5
"Ohio",26,1970,121.599998474121,36.5999984741211
"Ohio",26,1971,124.599998474121,38.0999984741211
"Ohio",26,1972,124.400001525879,38.4000015258789
"Ohio",26,1973,120.5,42
"Ohio",26,1974,122.099998474121,42.9000015258789
"Ohio",26,1975,122.5,46
"Ohio",26,1976,124.599998474121,48.5
"Ohio",26,1977,127.300003051758,49.7999992370605
"Ohio",26,1978,131.300003051758,53.9000015258789
"Ohio",26,1979,130.899993896484,56.2999992370605
"Ohio",26,1980,133.5,58.7000007629395
"Ohio",26,1981,132.800003051758,61.4000015258789
"Ohio",26,1982,134,68.3000030517578
"Ohio",26,1983,130,82.5
"Ohio",26,1984,127.099998474121,89.1999969482422
"Ohio",26,1985,126.699996948242,92.1999969482422
"Ohio",26,1986,126.300003051758,98.0999984741211
"Ohio",26,1987,124.599998474121,102.199996948242
"Ohio",26,1988,122.400001525879,108.400001525879
"Ohio",26,1989,118.599998474121,120.5
"Ohio",26,1990,115.5,135.399993896484
"Ohio",26,1991,113.199996948242,139.800003051758
"Ohio",26,1992,112.300003051758,159.600006103516
"Ohio",26,1993,108.900001525879,162.5
"Ohio",26,1994,108.599998474121,151.199996948242
"Ohio",26,1995,111.699996948242,155.600006103516
"Ohio",26,1996,107.599998474121,159.699996948242
"Ohio",26,1997,108.599998474121,166.800003051758
"Ohio",26,1998,106.400001525879,172.899993896484
"Ohio",26,1999,104,193.199996948242
"Ohio",26,2000,99.9000015258789,265.399993896484
"Oklahoma",27,1970,108.400001525879,38.4000015258789
"Oklahoma",27,1971,115.400001525879,39.7999992370605
"Oklahoma",27,1972,121.699996948242,39.7999992370605
"Oklahoma",27,1973,124.099998474121,40.4000015258789
"Oklahoma",27,1974,130.5,41
"Oklahoma",27,1975,132.899993896484,43.5999984741211
"Oklahoma",27,1976,138.600006103516,46.4000015258789
"Oklahoma",27,1977,140.399993896484,47.9000015258789
"Oklahoma",27,1978,143.600006103516,53.0999984741211
"Oklahoma",27,1979,141.600006103516,55.5
"Oklahoma",27,1980,141.600006103516,62.9000015258789
"Oklahoma",27,1981,143.699996948242,65.8000030517578
"Oklahoma",27,1982,147,71.6999969482422
"Oklahoma",27,1983,140,83.9000015258789
"Oklahoma",27,1984,128.100006103516,93.3000030517578
"Oklahoma",27,1985,124.199996948242,95.0999984741211
"Oklahoma",27,1986,119.900001525879,104.599998474121
"Oklahoma",27,1987,113.099998474121,114.400001525879
"Oklahoma",27,1988,103.599998474121,122.599998474121
"Oklahoma",27,1989,97.5,133.399993896484
"Oklahoma",27,1990,88.4000015258789,146.100006103516
"Oklahoma",27,1991,87.8000030517578,149.100006103516
"Oklahoma",27,1992,86.3000030517578,170.600006103516
"Oklahoma",27,1993,86.1999969482422,182.399993896484
"Oklahoma",27,1994,104.800003051758,163.399993896484
"Oklahoma",27,1995,109.5,161.100006103516
"Oklahoma",27,1996,110.800003051758,162.699996948242
"Oklahoma",27,1997,111.800003051758,172
"Oklahoma",27,1998,112.199996948242,183.600006103516
"Oklahoma",27,1999,111.400001525879,203.399993896484
"Oklahoma",27,2000,108.900001525879,272.600006103516
"Pennsylvania",28,1970,107.300003051758,38.4000015258789
"Pennsylvania",28,1971,106.300003051758,44.7000007629395
"Pennsylvania",28,1972,109,44.7000007629395
"Pennsylvania",28,1973,110.699996948242,44.9000015258789
"Pennsylvania",28,1974,114.199996948242,46.5999984741211
"Pennsylvania",28,1975,114.599998474121,49.7999992370605
"Pennsylvania",28,1976,118.800003051758,52.2999992370605
"Pennsylvania",28,1977,120.099998474121,53.2999992370605
"Pennsylvania",28,1978,122.300003051758,57.4000015258789
"Pennsylvania",28,1979,122.599998474121,60.5999984741211
"Pennsylvania",28,1980,124,61.2999992370605
"Pennsylvania",28,1981,125.199996948242,64.8000030517578
"Pennsylvania",28,1982,123.300003051758,69.8000030517578
"Pennsylvania",28,1983,125.300003051758,81.6999969482422
"Pennsylvania",28,1984,115.300003051758,97.6999969482422
"Pennsylvania",28,1985,115.800003051758,100.099998474121
"Pennsylvania",28,1986,113.900001525879,104.900001525879
"Pennsylvania",28,1987,110.599998474121,110
"Pennsylvania",28,1988,107.599998474121,112.300003051758
"Pennsylvania",28,1989,107.099998474121,122.800003051758
"Pennsylvania",28,1990,101.300003051758,133.699996948242
"Pennsylvania",28,1991,102.5,144.100006103516
"Pennsylvania",28,1992,96.1999969482422,176.199996948242
"Pennsylvania",28,1993,94.6999969482422,183.800003051758
"Pennsylvania",28,1994,95.4000015258789,158.100006103516
"Pennsylvania",28,1995,95.4000015258789,161.699996948242
"Pennsylvania",28,1996,93.3000030517578,169.399993896484
"Pennsylvania",28,1997,92.9000015258789,176.5
"Pennsylvania",28,1998,92.0999984741211,190.899993896484
"Pennsylvania",28,1999,91.0999984741211,205
"Pennsylvania",28,2000,87.9000015258789,280.100006103516
"Rhode Island",29,1970,123.900001525879,39.2999992370605
"Rhode Island",29,1971,123.199996948242,40.2000007629395
"Rhode Island",29,1972,134.399993896484,41.5999984741211
"Rhode Island",29,1973,142,40.5999984741211
"Rhode Island",29,1974,146.100006103516,41.2999992370605
"Rhode Island",29,1975,154.699996948242,44.2999992370605
"Rhode Island",29,1976,150.199996948242,52.2000007629395
"Rhode Island",29,1977,148.800003051758,52.2999992370605
"Rhode Island",29,1978,146.800003051758,56.2999992370605
"Rhode Island",29,1979,145.800003051758,58.7000007629395
"Rhode Island",29,1980,149.300003051758,60
"Rhode Island",29,1981,151.199996948242,64.5
"Rhode Island",29,1982,146.300003051758,71.5999984741211
"Rhode Island",29,1983,135.800003051758,84
"Rhode Island",29,1984,136.899993896484,94.8000030517578
"Rhode Island",29,1985,133.399993896484,100.300003051758
"Rhode Island",29,1986,136.300003051758,101.800003051758
"Rhode Island",29,1987,124.400001525879,113.5
"Rhode Island",29,1988,138,121.5
"Rhode Island",29,1989,120.800003051758,134.800003051758
"Rhode Island",29,1990,101.400001525879,150.899993896484
"Rhode Island",29,1991,103.599998474121,170.300003051758
"Rhode Island",29,1992,100.099998474121,190
"Rhode Island",29,1993,94.0999984741211,197.899993896484
"Rhode Island",29,1994,91.9000015258789,168.899993896484
"Rhode Island",29,1995,90.8000030517578,209.600006103516
"Rhode Island",29,1996,87.5,214.899993896484
"Rhode Island",29,1997,90,217
"Rhode Island",29,1998,88.6999969482422,232.199996948242
"Rhode Island",29,1999,86.9000015258789,251.699996948242
"Rhode Island",29,2000,83.0999984741211,322.899993896484
"South Carolina",30,1970,103.599998474121,32.5
"South Carolina",30,1971,115,34.2999992370605
"South Carolina",30,1972,118.699996948242,34.0999984741211
"South Carolina",30,1973,125.5,33.5
"South Carolina",30,1974,129.699996948242,35.2000007629395
"South Carolina",30,1975,130.5,38.0999984741211
"South Carolina",30,1976,136.800003051758,41
"South Carolina",30,1977,137.199996948242,42.2000007629395
"South Carolina",30,1978,140.399993896484,49.2000007629395
"South Carolina",30,1979,135.699996948242,50.2000007629395
"South Carolina",30,1980,138.300003051758,52.2999992370605
"South Carolina",30,1981,136.100006103516,54.7000007629395
"South Carolina",30,1982,136,61.9000015258789
"South Carolina",30,1983,131.100006103516,72.4000015258789
"South Carolina",30,1984,127,81.3000030517578
"South Carolina",30,1985,125.400001525879,83
"South Carolina",30,1986,126.599998474121,88.6999969482422
"South Carolina",30,1987,126.599998474121,95.3000030517578
"South Carolina",30,1988,124.400001525879,99.9000015258789
"South Carolina",30,1989,122.400001525879,111.900001525879
"South Carolina",30,1990,118.599998474121,125.199996948242
"South Carolina",30,1991,121.5,129
"South Carolina",30,1992,112.800003051758,151.899993896484
"South Carolina",30,1993,115.199996948242,164.5
"South Carolina",30,1994,112.199996948242,139.100006103516
"South Carolina",30,1995,109.199996948242,140
"South Carolina",30,1996,102.900001525879,149.5
"South Carolina",30,1997,124.5,153.899993896484
"South Carolina",30,1998,126.900001525879,165.300003051758
"South Carolina",30,1999,109.400001525879,179.600006103516
"South Carolina",30,2000,103.900001525879,255.300003051758
"South Dakota",31,1970,92.6999969482422,38.5
"South Dakota",31,1971,96.6999969482422,38.5
"South Dakota",31,1972,103,39.0999984741211
"South Dakota",31,1973,103.5,39.5999984741211
"South Dakota",31,1974,108.400001525879,40.4000015258789
"South Dakota",31,1975,113.5,42.7999992370605
"South Dakota",31,1976,116.699996948242,45
"South Dakota",31,1977,115.599998474121,46.4000015258789
"South Dakota",31,1978,116.900001525879,53.2000007629395
"South Dakota",31,1979,117.400001525879,54.0999984741211
"South Dakota",31,1980,114.699996948242,58.7999992370605
"South Dakota",31,1981,115.699996948242,62.2999992370605
"South Dakota",31,1982,113,68
"South Dakota",31,1983,109.800003051758,78.8000030517578
"South Dakota",31,1984,105.699996948242,89.8000030517578
"South Dakota",31,1985,104.400001525879,92.3000030517578
"South Dakota",31,1986,97,108.5
"South Dakota",31,1987,95.8000030517578,113.699996948242
"South Dakota",31,1988,91.9000015258789,124.699996948242
"South Dakota",31,1989,87.4000015258789,130.100006103516
"South Dakota",31,1990,88.3000030517578,138.899993896484
"South Dakota",31,1991,91.8000030517578,150.300003051758
"South Dakota",31,1992,93,163
"South Dakota",31,1993,91.5999984741211,180.300003051758
"South Dakota",31,1994,94.8000030517578,154.399993896484
"South Dakota",31,1995,98.5999984741211,162.100006103516
"South Dakota",31,1996,92.3000030517578,171.199996948242
"South Dakota",31,1997,88.8000030517578,181.699996948242
"South Dakota",31,1998,88.3000030517578,192.800003051758
"South Dakota",31,1999,83.5,207.899993896484
"South Dakota",31,2000,75.0999984741211,272.899993896484
"Tennessee",32,1970,99.8000030517578,39.9000015258789
"Tennessee",32,1971,106.300003051758,41.5999984741211
"Tennessee",32,1972,111.5,41.5999984741211
"Tennessee",32,1973,109.699996948242,40.7999992370605
"Tennessee",32,1974,114.800003051758,42.5
"Tennessee",32,1975,117.400001525879,45.2999992370605
"Tennessee",32,1976,121.699996948242,48.2999992370605
"Tennessee",32,1977,124.599998474121,49.5999984741211
"Tennessee",32,1978,127.300003051758,54.7999992370605
"Tennessee",32,1979,127.199996948242,57.2999992370605
"Tennessee",32,1980,130.399993896484,60.2999992370605
"Tennessee",32,1981,129.100006103516,63.7000007629395
"Tennessee",32,1982,131.399993896484,68.3000030517578
"Tennessee",32,1983,129,79.0999984741211
"Tennessee",32,1984,125.099998474121,88.3000030517578
"Tennessee",32,1985,128.699996948242,92.5
"Tennessee",32,1986,129,98.8000030517578
"Tennessee",32,1987,130.600006103516,103.5
"Tennessee",32,1988,125.300003051758,112.099998474121
"Tennessee",32,1989,124.699996948242,121.5
"Tennessee",32,1990,121.800003051758,135
"Tennessee",32,1991,120.599998474121,137.399993896484
"Tennessee",32,1992,121,163.899993896484
"Tennessee",32,1993,120.800003051758,170.199996948242
"Tennessee",32,1994,118.800003051758,150.300003051758
"Tennessee",32,1995,125.400001525879,153
"Tennessee",32,1996,119.199996948242,155.899993896484
"Tennessee",32,1997,118.900001525879,161.100006103516
"Tennessee",32,1998,119.699996948242,167.699996948242
"Tennessee",32,1999,115.599998474121,189.5
"Tennessee",32,2000,108.699996948242,261.200012207031
"Texas",33,1970,106.400001525879,40.4000015258789
"Texas",33,1971,108.900001525879,42
"Texas",33,1972,108.599998474121,46.9000015258789
"Texas",33,1973,110.400001525879,46.4000015258789
"Texas",33,1974,114.699996948242,47.5
"Texas",33,1975,116,50.5999984741211
"Texas",33,1976,121.400001525879,53.2999992370605
"Texas",33,1977,124.199996948242,53.2999992370605
"Texas",33,1978,126.599998474121,59.0999984741211
"Texas",33,1979,126.400001525879,62.2000007629395
"Texas",33,1980,129.699996948242,63.7000007629395
"Texas",33,1981,129,66.9000015258789
"Texas",33,1982,131.199996948242,73.8000030517578
"Texas",33,1983,126.400001525879,84.0999984741211
"Texas",33,1984,117.199996948242,93.8000030517578
"Texas",33,1985,115.900001525879,102.099998474121
"Texas",33,1986,113.699996948242,105.5
"Texas",33,1987,105.800003051758,114.400001525879
"Texas",33,1988,96.5,128
"Texas",33,1989,94.5,137
"Texas",33,1990,85.5999984741211,145.699996948242
"Texas",33,1991,79.4000015258789,173.600006103516
"Texas",33,1992,77.1999969482422,186
"Texas",33,1993,81.3000030517578,204.600006103516
"Texas",33,1994,78.8000030517578,177.699996948242
"Texas",33,1995,75.1999969482422,185
"Texas",33,1996,74.5999984741211,188.399993896484
"Texas",33,1997,72.5999984741211,189.800003051758
"Texas",33,1998,73.1999969482422,201.800003051758
"Texas",33,1999,67.5999984741211,225
"Texas",33,2000,69.3000030517578,292.299987792969
"Utah",34,1970,65.5,34.5999984741211
"Utah",34,1971,67.6999969482422,36.5999984741211
"Utah",34,1972,71.3000030517578,37.2000007629395
"Utah",34,1973,72.6999969482422,36.5
"Utah",34,1974,75.5999984741211,37.7999992370605
"Utah",34,1975,75.8000030517578,40.5
"Utah",34,1976,77.9000015258789,43.4000015258789
"Utah",34,1977,78,44.7000007629395
"Utah",34,1978,79.5999984741211,49.5
"Utah",34,1979,79.0999984741211,53.7000007629395
"Utah",34,1980,74.8000030517578,57.2000007629395
"Utah",34,1981,77.5999984741211,62.7000007629395
"Utah",34,1982,73.5999984741211,68.0999984741211
"Utah",34,1983,69,82
"Utah",34,1984,66.3000030517578,95.3000030517578
"Utah",34,1985,66.5,104.599998474121
"Utah",34,1986,64.4000015258789,103.5
"Utah",34,1987,67.6999969482422,108.599998474121
"Utah",34,1988,55,122.900001525879
"Utah",34,1989,57,135.600006103516
"Utah",34,1990,53.4000015258789,151.899993896484
"Utah",34,1991,53.5,167.100006103516
"Utah",34,1992,55,170.100006103516
"Utah",34,1993,56.2000007629395,180.100006103516
"Utah",34,1994,55.7999992370605,160.399993896484
"Utah",34,1995,52,168.800003051758
"Utah",34,1996,54,174.899993896484
"Utah",34,1997,57,186.199996948242
"Utah",34,1998,42.2999992370605,222.699996948242
"Utah",34,1999,43.9000015258789,243.699996948242
"Utah",34,2000,40.7000007629395,312.899993896484
"Vermont",35,1970,122.599998474121,37.7000007629395
"Vermont",35,1971,124.400001525879,39.5
"Vermont",35,1972,138,40
"Vermont",35,1973,146.800003051758,39.7999992370605
"Vermont",35,1974,151.800003051758,41.2999992370605
"Vermont",35,1975,155.5,41.7999992370605
"Vermont",35,1976,171.100006103516,47.0999984741211
"Vermont",35,1977,169.399993896484,47
"Vermont",35,1978,162.399993896484,52.5
"Vermont",35,1979,160.899993896484,54.7999992370605
"Vermont",35,1980,161.600006103516,58.9000015258789
"Vermont",35,1981,163.800003051758,61
"Vermont",35,1982,162.300003051758,66.8000030517578
"Vermont",35,1983,153.800003051758,77
"Vermont",35,1984,144.300003051758,90.5999984741211
"Vermont",35,1985,144.5,95.5
"Vermont",35,1986,131.199996948242,104.900001525879
"Vermont",35,1987,128.300003051758,113.800003051758
"Vermont",35,1988,128.699996948242,123.699996948242
"Vermont",35,1989,120.900001525879,129.699996948242
"Vermont",35,1990,124.300003051758,143.699996948242
"Vermont",35,1991,120.900001525879,150.100006103516
"Vermont",35,1992,126.5,168
"Vermont",35,1993,117.199996948242,173.800003051758
"Vermont",35,1994,120.300003051758,159.600006103516
"Vermont",35,1995,123.199996948242,160.100006103516
"Vermont",35,1996,102.5,196.399993896484
"Vermont",35,1997,97.6999969482422,201.899993896484
"Vermont",35,1998,97,213.899993896484
"Vermont",35,1999,94.0999984741211,233.699996948242
"Vermont",35,2000,88.9000015258789,301.100006103516
"Virginia",36,1970,124.300003051758,28.7999992370605
"Virginia",36,1971,128.399993896484,30.2000007629395
"Virginia",36,1972,137,29.8999996185303
"Virginia",36,1973,143.100006103516,30.1000003814697
"Virginia",36,1974,149.600006103516,31.2999992370605
"Virginia",36,1975,152.699996948242,33.5999984741211
"Virginia",36,1976,158.100006103516,37.9000015258789
"Virginia",36,1977,157.699996948242,38.4000015258789
"Virginia",36,1978,155.899993896484,42.7999992370605
"Virginia",36,1979,151.800003051758,45.7999992370605
"Virginia",36,1980,148.899993896484,48.5
"Virginia",36,1981,149.899993896484,51.7999992370605
"Virginia",36,1982,147.399993896484,56.4000015258789
"Virginia",36,1983,144.699996948242,68.8000030517578
"Virginia",36,1984,136.800003051758,76
"Virginia",36,1985,134.600006103516,83.5999984741211
"Virginia",36,1986,135.800003051758,91.3000030517578
"Virginia",36,1987,133,94.5999984741211
"Virginia",36,1988,129.5,102.099998474121
"Virginia",36,1989,122.5,109.400001525879
"Virginia",36,1990,118.900001525879,128.600006103516
"Virginia",36,1991,109.099998474121,136.5
"Virginia",36,1992,108.199996948242,157.899993896484
"Virginia",36,1993,105.400001525879,165.699996948242
"Virginia",36,1994,106.199996948242,156.5
"Virginia",36,1995,106.699996948242,157.5
"Virginia",36,1996,104.599998474121,159.600006103516
"Virginia",36,1997,108,159.600006103516
"Virginia",36,1998,105.599998474121,162.199996948242
"Virginia",36,1999,102.099998474121,183.699996948242
"Virginia",36,2000,96.6999969482422,252.800003051758
"West Virginia",37,1970,114.5,33.7000007629395
"West Virginia",37,1971,111.5,41.5999984741211
"West Virginia",37,1972,117.5,41.2999992370605
"West Virginia",37,1973,116.599998474121,39.9000015258789
"West Virginia",37,1974,119.900001525879,42
"West Virginia",37,1975,123.199996948242,45.2000007629395
"West Virginia",37,1976,129.699996948242,48.4000015258789
"West Virginia",37,1977,133.899993896484,48.9000015258789
"West Virginia",37,1978,131.600006103516,53.9000015258789
"West Virginia",37,1979,122.099998474121,62.4000015258789
"West Virginia",37,1980,122.300003051758,64.3000030517578
"West Virginia",37,1981,120.5,66.1999969482422
"West Virginia",37,1982,119.800003051758,75.0999984741211
"West Virginia",37,1983,115.699996948242,88.1999969482422
"West Virginia",37,1984,111.900001525879,97.1999969482422
"West Virginia",37,1985,109.099998474121,103.199996948242
"West Virginia",37,1986,112.099998474121,104.099998474121
"West Virginia",37,1987,107.5,112.800003051758
"West Virginia",37,1988,109.099998474121,122.199996948242
"West Virginia",37,1989,104,131.199996948242
"West Virginia",37,1990,104.099998474121,142.899993896484
"West Virginia",37,1991,100.099998474121,144.100006103516
"West Virginia",37,1992,97.9000015258789,158.199996948242
"West Virginia",37,1993,111,166.199996948242
"West Virginia",37,1994,104.199996948242,150.100006103516
"West Virginia",37,1995,115.199996948242,156.800003051758
"West Virginia",37,1996,112.699996948242,157.300003051758
