store,sales,week
11,1195036.0,39
11,1332759.13,40
11,1281675.6,41
11,1292346.57,42
11,1757242.51,43
11,1380522.64,44
11,1564516.43,45
11,1843971.15,46
11,2306265.36,47
11,1172003.1,48
11,1178905.44,49
11,1194449.78,50
11,1187776.19,51
11,1100418.69,52
11,1422546.05,53
11,1419236.9,54
11,1554747.15,55
11,1323999.36,56
11,1399456.99,57
11,1314557.31,58
11,1391813.69,59
11,1229777.24,60
11,1258674.12,61
11,1327401.06,62
11,1312905.8,63
11,1388118.53,64
11,1357589.89,65
11,1331453.41,66
11,1277959.42,67
11,1239466.97,68
11,1216876.52,69
11,1343637.0,70
11,1314626.75,71
11,1337506.74,72
11,1254587.84,73
11,1297472.06,74
11,1334627.96,75
11,1266546.73,76
11,1290576.44,77
11,1212938.67,78
11,1403198.94,79
11,1354188.43,80
11,1484169.74,81
11,1304706.75,82
11,1297792.41,83
11,1249439.95,84
11,1270816.01,85
11,1235775.15,86
11,1190515.83,87
11,1346271.06,88
11,1286388.96,89
11,1325107.53,90
11,1310684.1,91
11,1458287.38,92
11,1366053.69,93
11,1315091.63,94
11,1848953.48,95
11,1399322.44,96
11,1646655.94,97
11,1783910.06,98
11,2213518.5,99
11,1352084.21,100
11,1283885.55,101
11,1264736.59,102
11,1207303.29,103
11,1162675.85,104
11,1376732.18,105
11,1574287.76,106
11,1569607.94,107
11,1379473.03,108
11,1438383.44,109
11,1413382.76,110
11,1441884.28,111
11,1300593.61,112
11,1300104.03,113
11,1596325.01,114
11,1472752.01,115
11,1315356.99,116
11,1236238.29,117
11,1370251.22,118
11,1300147.07,119
11,1352442.31,120
11,1297335.87,121
11,1361595.33,122
11,1414343.53,123
11,1417875.42,124
11,1355680.3,125
11,1297028.6,126
11,1461129.94,127
11,1320239.51,128
11,1344483.81,129
11,1272395.02,130
11,1399341.07,131
11,1388973.65,132
11,1421307.2,133
11,1409515.73,134
11,1372872.35,135
11,1304584.4,136
11,1267675.05,137
11,1326132.98,138
11,1227430.73,139
11,1422794.26,140
11,1311965.09,141
11,1232073.18,142
11,1200729.45,143
12,1100046.37,1
12,1117863.33,2
12,1095421.65,3
12,1048617.17,4
12,1077018.27,5
12,985594.23,6
12,972088.34,7
12,981615.81,8
12,1011822.3,9
12,1041238.87,10
12,957997.52,11
12,993833.44,12
12,954220.22,13
12,1043240.27,14
12,966054.97,15
12,958374.56,16
12,955451.16,17
12,1049357.36,18
12,1016039.71,19
12,956211.2,20
12,958007.69,21
12,951957.31,22
12,943506.28,23
12,916402.76,24
12,912403.67,25
12,913548.25,26
12,967576.95,27
12,928264.4,28
12,948447.34,29
12,1004516.46,30
12,1075758.55,31
12,903119.03,32
12,852882.61,33
12,851919.34,34
12,850936.26,35
12,918335.68,36
12,862419.84,37
12,857883.46,38
12,955294.7,39
12,929690.71,40
12,942475.24,41
12,894493.7,42
12,1601377.41,43
12,1069533.17,44
12,1121934.15,45
12,1295605.35,46
12,1768249.89,47
12,891736.91,48
12,910110.24,49
12,812011.8,50
12,802105.5,51
12,873119.06,52
12,1046068.17,53
12,1086421.57,54
12,1128485.1,55
12,1046203.72,56
12,1085248.21,57
12,997672.62,58
12,1009502.01,59
12,954107.32,60
12,1005463.49,61
12,998362.05,62
12,990951.77,63
12,1016019.47,64
12,994966.1,65
12,1021154.48,66
12,977033.5,67
12,924134.99,68
12,964332.51,69
12,970328.68,70
12,996937.95,71
12,986504.93,72
12,997282.75,73
12,961993.34,74
12,943717.38,75
12,936001.98,76
12,922231.92,77
12,890547.07,78
12,988712.52,79
12,955913.68,80
12,966817.24,81
12,1017593.47,82
12,1052051.45,83
12,922850.57,84
12,889290.23,85
12,871692.74,86
12,866401.45,87
12,951244.66,88
12,927600.01,89
12,938604.58,90
12,990926.38,91
12,1051944.79,92
12,1095091.53,93
12,970641.34,94
12,1591920.42,95
12,1071383.1,96
12,1189646.45,97
12,1293404.18,98
12,1617612.03,99
12,1111638.07,100
12,945823.65,101
12,865467.86,102
12,855922.64,103
12,888203.69,104
12,1058767.95,105
12,1199330.85,106
12,1240048.85,107
12,1112034.72,108
12,1147636.96,109
12,1113208.57,110
12,1088498.52,111
12,1045419.87,112
12,1025382.22,113
12,1128765.71,114
12,1083811.19,115
12,1006486.96,116
12,1004252.38,117
12,1073433.69,118
12,1041995.22,119
12,1020486.05,120
12,991514.21,121
12,981345.2,122
12,1086231.47,123
12,1019555.51,124
12,981386.25,125
12,943124.74,126
12,1014898.78,127
12,960312.75,128
12,941550.34,129
12,916967.92,130
12,958667.23,131
12,984689.9,132
12,1005003.12,133
12,1048101.39,134
12,1061943.49,135
12,955146.04,136
12,885892.37,137
12,922735.37,138
12,880415.67,139
12,979825.92,140
12,934917.47,141
12,960945.43,142
12,974697.6,143
13,1967220.53,1
13,2030933.46,2
13,1970274.64,3
13,1817850.32,4
13,1939980.43,5
13,1840686.94,6
13,1879794.89,7
13,1882095.98,8
13,2142482.14,9
13,1898321.33,10
13,1819660.44,11
13,1909330.77,12
13,1785823.37,13
13,2005478.46,14
13,1890273.44,15
13,1853657.6,16
13,1877358.86,17
13,2022705.22,18
13,2037880.96,19
13,2003435.31,20
13,1970340.25,21
13,2018314.71,22
13,1870843.9,23
13,1932231.05,24
13,1907351.2,25
13,1817887.23,26
13,1969121.45,27
13,1877592.55,28
13,1997397.63,29
13,1908278.27,30
13,1911852.58,31
13,1772143.94,32
13,1790279.74,33
13,1705655.09,34
13,1765584.48,35
13,1871924.07,36
13,1851431.06,37
13,1796949.59,38
13,1887895.07,39
13,1854967.66,40
13,1939964.63,41
13,1925393.91,42
13,2766400.05,43
13,2083379.89,44
13,2461468.35,45
13,2771646.81,46
13,3595903.2,47
13,1675292.0,48
13,1744544.39,49
13,1682316.31,50
13,1770177.37,51
13,1633663.12,52
13,1848186.58,53
13,1944438.9,54
13,2003480.59,55
13,1831933.95,56
13,1894960.68,57
13,1852432.58,58
13,1852443.78,59
13,1807545.43,60
13,1864238.64,61
13,1887465.04,62
13,1950994.04,63
13,2124316.34,64
13,1895583.12,65
13,1986380.4,66
13,1958823.56,67
13,1860923.55,68
13,1866369.93,69
13,1935593.87,70
13,1997816.98,71
13,2086433.49,72
13,2009163.08,73
13,2048035.74,74
13,2021699.38,75
13,1956813.31,76
13,1987089.36,77
13,1880785.69,78
13,2076231.8,79
13,1970341.38,80
13,2090340.98,81
13,2035244.54,82
13,1953628.82,83
13,1872921.31,84
13,1923223.82,85
13,1847430.96,86
13,1835662.69,87
13,2067232.56,88
13,1929659.07,89
13,1973544.27,90
13,1948733.81,91
13,2036317.54,92
13,2111592.09,93
13,2016323.51,94
13,2864170.61,95
13,2051315.66,96
13,2462779.06,97
13,2760346.71,98
13,3556766.03,99
13,1969056.91,100
13,1865752.78,101
13,1794962.64,102
13,1811606.21,103
13,1733983.09,104
13,1927780.74,105
13,2069284.57,106
13,2214477.06,107
13,1929768.03,108
13,1969742.76,109
13,1986445.65,110
13,2025582.62,111
13,1904421.74,112
13,1948982.7,113
13,2271614.76,114
13,2057637.86,115
13,1955689.12,116
13,1970121.65,117
13,1995994.51,118
13,2080764.17,119
13,2131900.55,120
13,2043349.41,121
13,2035431.39,122
13,2182437.9,123
13,2152229.11,124
13,2094373.0,125
13,2037663.71,126
13,2184980.35,127
13,2002750.99,128
13,2053089.32,129
13,1914430.53,130
13,2044148.23,131
13,2041019.92,132
13,2095769.18,133
13,2059458.25,134
13,2073855.42,135
13,2165796.31,136
13,1919917.03,137
13,1938379.66,138
13,1927664.11,139
13,2041918.74,140
13,1999079.44,141
13,2018010.15,142
13,2035189.66,143
14,2623469.95,1
14,1704218.84,2
14,2204556.7,3
14,2095591.63,4
14,2237544.75,5
14,2156035.06,6
14,2066219.3,7
14,2050396.27,8
14,2495630.51,9
14,2258781.28,10
14,2121788.61,11
14,2138144.91,12
14,2082355.12,13
14,2370116.52,14
14,2129771.13,15
14,2108187.1,16
14,2227152.16,17
14,2363601.47,18
14,2249570.04,19
14,2248645.59,20
14,2246179.91,21
14,2334788.42,22
14,2236209.13,23
14,2130287.27,24
14,2044155.39,25
14,2054843.28,26
14,2219813.5,27
14,2052984.81,28
14,2057138.31,29
14,2020332.07,30
14,2182563.66,31
14,2191767.76,32
14,1953539.85,33
14,1879891.13,34
14,1855703.66,35
14,2091663.2,36
14,1932162.63,37
14,1936621.09,38
14,1984768.34,39
14,2078417.47,40
14,2092189.06,41
14,1968462.58,42
14,2921709.71,43
14,2258489.63,44
14,2600519.26,45
14,2762861.41,46
14,3818686.45,47
14,1623716.46,48
14,1864746.1,49
14,1699095.9,50
14,1743188.87,51
14,1613718.38,52
14,1995891.87,53
14,1980405.03,54
14,2019031.67,55
14,1875708.88,56
14,2041215.61,57
14,1931104.67,58
14,1932491.42,59
14,1879451.23,60
14,1869110.55,61
14,2037798.88,62
14,1974960.86,63
14,2256461.39,64
14,1930617.64,65
14,2095599.93,66
14,2004330.3,67
14,1959967.8,68
14,2080694.24,69
14,2079899.47,70
14,2132446.0,71
14,2082083.34,72
14,2069523.52,73
14,2074668.19,74
14,2063401.06,75
14,1953544.76,76
14,1882070.88,77
14,1871021.01,78
14,2066020.69,79
14,1928773.82,80
14,1896873.99,81
14,2273470.62,82
14,1750891.47,83
14,2202742.9,84
14,1864637.89,85
14,1871555.64,86
14,1809989.29,87
14,2078796.76,88
14,1890870.75,89
14,2009004.59,90
14,2056846.12,91
14,2174056.71,92
14,2081534.65,93
14,1969360.72,94
14,2685351.81,95
14,2143080.57,96
14,2470581.29,97
14,2594363.09,98
14,3369068.99,99
14,1914148.89,100
14,1859144.96,101
14,1696248.27,102
14,1789113.32,103
14,1595362.27,104
14,1877410.36,105
14,2077256.24,106
14,2020550.99,107
14,1875040.16,108
14,1926004.99,109
14,2020839.31,110
14,1941040.5,111
14,1893447.71,112
14,1905033.01,113
14,2376022.26,114
14,1912909.69,115
14,1875686.44,116
14,1784029.95,117
14,1949354.29,118
14,1987531.05,119
14,1932233.17,120
14,2030869.61,121
14,2049485.49,122
14,2099615.88,123
14,1905733.68,124
14,1660228.88,125
14,1591835.02,126
14,1862128.95,127
14,1544422.35,128
14,1553250.16,129
14,1479514.66,130
14,1656886.46,131
14,1648570.03,132
14,1660433.3,133
14,1621841.33,134
14,1613342.19,135
14,1904512.34,136
14,1554794.22,137
14,1565352.46,138
14,1522512.2,139
14,1687592.16,140
14,1639585.61,141
14,1590274.72,142
14,1704357.62,143
15,652122.44,1
15,682447.1,2
15,660838.75,3
15,564883.2,4
15,605325.43,5
15,604173.59,6
15,593710.67,7
15,592111.49,8
15,718470.71,9
15,634605.77,10
15,641208.65,11
15,643097.6,12
15,570791.11,13
15,661348.88,14
15,594385.2,15
15,616598.1,16
15,744772.88,17
15,693192.5,18
15,619337.29,19
15,652329.53,20
15,672194.03,21
15,709337.11,22
15,691497.62,23
15,633203.69,24
15,598553.43,25
15,619224.06,26
15,639651.24,27
15,622437.08,28
15,637090.44,29
15,649791.15,30
15,638647.21,31
15,641965.2,32
15,583210.87,33
15,548542.47,34
15,566945.95,35
15,591603.79,36
15,577011.26,37
15,600395.73,38
15,598301.5,39
15,612987.64,40
15,619639.74,41
15,608200.81,42
15,1120018.92,43
15,754134.95,44
15,847294.04,45
15,983825.15,46
15,1368318.17,47
15,543754.17,48
15,509640.77,49
15,479424.2,50
15,487311.03,51
15,481119.6,52
15,556550.85,53
15,582864.35,54
15,649993.5,55
15,547564.09,56
15,573374.49,57
15,537035.28,58
15,551553.99,59
15,527389.28,60
15,542556.05,61
15,587370.81,62
15,607691.36,63
15,655318.26,64
15,560764.41,65
15,630522.67,66
15,630482.91,67
15,593941.9,68
15,636193.24,69
15,695396.19,70
15,642679.81,71
15,639928.85,72
15,656594.95,73
15,674669.16,74
15,635118.48,75
15,624114.56,76
15,607475.44,77
15,577511.02,78
15,607961.21,79
15,590836.37,80
15,599488.98,81
15,605413.17,82
15,649159.68,83
15,607593.51,84
15,545052.34,85
15,545570.86,86
15,521297.31,87
15,579068.88,88
15,537300.94,89
15,603318.89,90
15,589842.69,91
15,615121.78,92
15,618949.82,93
15,597856.51,94
15,1066478.1,95
15,699028.66,96
15,764565.55,97
15,870415.49,98
15,1182691.87,99
15,603460.79,100
15,516087.65,101
15,454183.42,102
15,492721.85,103
15,466045.63,104
15,523831.64,105
15,628218.22,106
15,598502.83,107
15,561137.06,108
15,541292.64,109
15,545120.67,110
15,570611.23,111
15,565481.88,112
15,557547.25,113
15,659950.36,114
15,558585.13,115
15,534780.57,116
15,527402.62,117
15,577868.38,118
15,579539.95,119
15,600050.98,120
15,693780.42,121
15,663971.26,122
15,611390.67,123
15,636737.65,124
15,687085.6,125
15,624099.48,126
15,678024.75,127
15,591335.5,128
15,592369.22,129
15,571190.83,130
15,590739.62,131
15,590453.63,132
15,579738.2,133
15,606210.77,134
15,610185.32,135
15,587259.82,136
15,527509.76,137
15,533161.64,138
15,553901.97,139
15,573498.64,140
15,551799.63,141
15,555652.77,142
15,558473.6,143
16,477409.3,1
16,472044.28,2
16,469868.7,3
16,443242.17,4
16,444181.85,5
16,445393.74,6
16,504307.35,7
16,483177.2,8
16,490503.69,9
16,424083.99,10
16,436312.41,11
16,370230.94,12
16,383550.93,13
16,403217.22,14
16,401770.9,15
16,435300.51,16
16,479430.0,17
16,516295.81,18
16,535587.31,19
16,540149.85,20
16,546554.96,21
16,610641.42,22
16,614253.33,23
16,586583.69,24
16,588344.18,25
16,562633.67,26
16,586936.45,27
16,543757.97,28
16,521516.96,29
16,581010.52,30
16,542087.89,31
16,537518.57,32
16,522049.52,33
16,511330.32,34
16,463977.54,35
16,442894.2,36
16,452169.28,37
16,541216.92,38
16,495022.51,39
16,446905.02,40
16,453632.76,41
16,458634.68,42
16,651837.77,43
16,512260.59,44
16,570103.64,45
16,648652.01,46
16,1004730.69,47
16,575317.38,48
16,573545.96,49
16,470365.59,50
16,462888.13,51
16,448391.99,52
16,479263.15,53
16,466806.89,54
16,491179.79,55
16,475201.64,56
16,484829.07,57
16,457504.35,58
16,497373.49,59
16,465279.68,60
16,459756.11,61
16,439276.5,62
16,427855.24,63
16,368600.0,64
16,378100.31,65
16,423805.22,66
16,410406.95,67
16,435397.19,68
16,444718.68,69
16,531080.31,70
16,600952.06,71
16,581546.23,72
16,569105.03,73
16,608737.56,74
16,634634.66,75
16,586841.77,76
16,581758.22,77
16,582381.95,78
16,592981.33,79
16,563884.47,80
16,554630.42,81
16,557312.01,82
16,580805.33,83
16,574622.56,84
16,539081.09,85
16,504856.97,86
16,450075.31,87
16,482926.93,88
16,498241.06,89
16,560104.16,90
16,505918.21,91
16,511059.95,92
16,513181.31,93
16,480353.64,94
16,712422.4,95
16,530492.84,96
16,574798.86,97
16,679481.9,98
16,950691.96,99
16,665861.06,100
16,564538.07,101
16,508520.09,102
16,474389.75,103
16,453979.19,104
16,475905.1,105
16,473766.97,106
16,494069.49,107
16,495720.3,108
16,464189.09,109
16,495951.66,110
16,520850.71,111
16,493503.89,112
16,485095.41,113
16,502662.07,114
16,450756.71,115
16,436221.26,116
16,398445.15,117
16,426959.62,118
16,479855.0,119
16,493506.47,120
16,518045.09,121
16,532311.93,122
16,603618.89,123
16,570045.79,124
16,581745.72,125
16,570162.28,126
16,641763.53,127
16,569005.06,128
16,565297.54,129
16,539337.87,130
16,584000.71,131
16,554036.84,132
16,521896.6,133
16,551152.15,134
16,551837.31,135
16,537138.58,136
16,526525.16,137
16,509942.56,138
16,469607.73,139
16,471281.68,140
16,491817.19,141
16,577198.97,142
16,475770.14,143
17,789036.02,1
17,841951.91,2
17,800714.0,3
17,749549.55,4
17,783300.05,5
17,763961.82,6
17,752034.52,7
17,793097.64,8
17,848521.17,9
17,770228.02,10
17,757738.76,11
17,977790.83,12
17,807798.73,13
17,843848.65,14
17,813756.09,15
17,826626.5,16
17,872817.62,17
17,876902.87,18
17,845252.21,19
17,877996.27,20
17,893995.44,21
17,958875.37,22
17,836915.92,23
17,876591.41,24
17,893504.87,25
17,833517.19,26
17,795301.17,27
17,759995.18,28
17,783929.7,29
17,802583.89,30
17,834373.73,31
17,1200888.28,32
17,871264.25,33
17,852876.29,34
17,829207.27,35
17,827738.06,36
17,838297.32,37
17,815093.76,38
17,861941.25,39
17,818434.49,40
17,855459.96,41
17,782252.57,42
17,1005448.76,43
17,926573.81,44
17,962475.55,45
17,1049372.38,46
17,1309226.79,47
17,635862.55,48
17,1083071.14,49
17,758510.36,50
17,755804.37,51
17,736335.69,52
17,816603.05,53
17,813211.46,54
17,860962.91,55
17,767256.53,56
17,816138.33,57
17,779602.36,58
17,778436.81,59
17,781267.76,60
17,795859.23,61
17,811855.72,62
17,825283.43,63
17,1060770.11,64
17,806979.15,65
17,882132.28,66
17,870625.49,67
17,844443.35,68
17,892056.64,69
17,895020.48,70
17,881190.46,71
17,894686.67,72
17,920719.98,73
17,940554.34,74
17,915064.22,75
17,902727.76,76
17,899044.34,77
17,861894.77,78
17,866184.92,79
17,800819.79,80
17,797523.04,81
17,837390.79,82
17,847380.07,83
17,1161900.18,84
17,1051116.95,85
17,895535.31,86
17,868191.05,87
17,918006.9,88
17,884042.63,89
17,877380.22,90
17,936508.43,91
17,927657.63,92
17,914759.2,93
17,877724.31,94
17,1225700.28,95
17,945267.68,96
17,976522.93,97
17,1067754.06,98
17,1289156.9,99
17,777207.3,100
17,1198104.22,101
17,873576.96,102
17,809272.65,103
17,769522.33,104
17,864852.85,105
17,880165.7,106
17,927084.65,107
17,843864.43,108
17,856178.47,109
17,860224.98,110
17,853136.46,111
17,851762.28,112
17,872469.03,113
17,986922.62,114
17,877055.32,115
17,1119979.98,116
17,925916.65,117
17,930121.14,118
17,944100.3,119
17,968816.33,120
17,984881.59,121
17,938914.28,122
17,987990.24,123
17,964169.67,124
17,981210.57,125
17,982322.24,126
17,1046782.52,127
17,960746.04,128
17,944698.7,129
17,907493.24,130
17,877813.33,131
17,849074.04,132
17,844928.17,133
17,924299.78,134
17,865924.2,135
17,1255633.29,136
17,1071040.22,137
17,938303.28,138
17,972716.24,139
17,952609.17,140
17,919878.34,141
17,957356.84,142
17,943465.29,143
18,1205307.5,1
18,1187880.7,2
18,1150663.42,3
18,1068157.45,4
18,1179738.5,5
18,1138800.32,6
18,1087507.47,7
18,1092704.09,8
18,1254107.84,9
18,1174447.55,10
18,1135577.62,11
18,1132433.55,12
18,1060446.16,13
18,1222255.47,14
18,1092616.49,15
18,1101621.36,16
18,1256282.79,17
18,1271311.76,18
18,1173521.82,19
18,1183225.92,20
18,1220983.17,21
18,1257928.35,22
18,1171391.41,23
18,1115514.61,24
18,1032908.23,25
18,1078557.62,26
18,1166117.85,27
18,1084722.78,28
18,1141860.67,29
18,1214302.76,30
18,1187359.77,31
18,1011201.12,32
18,997998.21,33
18,950862.92,34
18,948977.5,35
18,1107432.71,36
18,1029618.1,37
18,1052120.43,38
18,1038576.54,39
18,1089530.94,40
18,1081322.12,41
18,1045722.37,42
18,1653759.36,43
18,1211026.13,44
18,1416168.98,45
18,1588430.71,46
18,2027507.15,47
18,887907.01,48
18,933960.3,49
18,777175.28,50
18,891148.55,51
18,849540.85,52
18,1055841.24,53
18,1122053.58,54
18,1095058.57,55
18,1005983.31,56
18,1063310.62,57
18,1002714.25,58
18,945889.59,59
18,944523.3,60
18,938083.17,61
18,1018541.3,62
18,988157.72,63
18,1105860.06,64
18,974114.39,65
18,1065427.37,66
18,993172.98,67
18,994610.43,68
18,1065214.14,69
18,1178039.0,70
18,1044079.2,71
18,1045859.39,72
18,1056478.65,73
18,1087051.26,74
18,1048802.62,75
18,974916.13,76
18,991262.46,77
18,954148.64,78
18,1002806.39,79
18,928470.83,80
18,932679.79,81
18,1147906.46,82
18,540922.94,83
18,951549.61,84
18,845715.37,85
18,853073.17,86
18,847348.08,87
18,1019741.1,88
18,953533.95,89
18,1048212.62,90
18,1106642.63,91
18,1100625.06,92
18,1079931.63,93
18,1056992.18,94
18,1624170.99,95
18,1188047.61,96
18,1368471.23,97
18,1516924.23,98
18,1882393.4,99
18,1010562.49,100
18,977286.07,101
18,890130.25,102
18,937522.77,103
18,825584.22,104
18,1049772.04,105
18,1161615.51,106
18,1115985.81,107
18,1037861.11,108
18,1047178.91,109
18,1084894.47,110
18,1022018.43,111
18,1031139.3,112
18,1009121.2,113
18,1200815.3,114
18,998443.5,115
18,1025813.8,116
18,961186.23,117
18,1050027.89,118
18,1060433.1,119
18,1047444.59,120
18,1088446.58,121
18,1118313.7,122
18,1110479.94,123
18,1057425.83,124
18,1080357.89,125
18,1097006.3,126
18,1158247.31,127
18,1024784.92,128
18,1033543.56,129
18,924506.26,130
18,1052066.58,131
18,967304.07,132
18,1048134.24,133
18,1145840.91,134
18,1117097.23,135
18,1083521.24,136
18,960476.1,137
18,971386.65,138
18,1002856.2,139
18,1092204.79,140
18,1074079.0,141
18,1048706.75,142
18,1127516.25,143
19,1507637.17,1
19,1536549.95,2
19,1515976.11,3
19,1373270.06,4
19,1495844.57,5
19,1467889.2,6
19,1332940.35,7
19,1427023.45,8
19,1642970.27,9
19,1489613.32,10
19,1460354.67,11
19,1456793.33,12
19,1405065.57,13
19,1566219.77,14
19,1437319.45,15
19,1377716.17,16
19,1648882.62,17
19,1519013.49,18
19,1410683.94,19
19,1457314.39,20
19,1450407.32,21
19,1549018.68,22
19,1577541.24,23
19,1412157.02,24
19,1372043.71,25
19,1366395.96,26
19,1492060.89,27
19,1418027.08,28
19,1419383.19,29
19,1557888.16,30
19,1623519.64,31
19,1591453.39,32
19,1386789.31,33
19,1318343.58,34
19,1379456.3,35
19,1428960.72,36
19,1369317.63,37
19,1357154.71,38
19,1404576.48,39
19,1435379.25,40
19,1490235.86,41
19,1377593.1,42
19,1993367.83,43
19,1615987.96,44
19,1799070.98,45
19,1911967.44,46
19,2678206.42,47
19,1275146.94,48
19,1224175.99,49
19,1181204.53,50
19,1212967.84,51
19,1284185.49,52
19,1370562.11,53
19,1430851.11,54
19,1457270.16,55
19,1296658.47,56
19,1433569.44,57
19,1351450.43,58
19,1257972.37,59
19,1266564.94,60
19,1305950.22,61
19,1419911.91,62
19,1392093.04,63
19,1514288.82,64
19,1297237.7,65
19,1451953.95,66
19,1429143.06,67
19,1355234.3,68
19,1388553.11,69
19,1457345.75,70
19,1467473.63,71
19,1418973.62,72
19,1440785.7,73
19,1462731.93,74
19,1465489.75,75
19,1391580.41,76
19,1377119.45,77
19,1298775.8,78
19,1408968.55,79
19,1360969.45,80
19,1391792.69,81
19,1547729.24,82
19,1609951.02,83
19,1566712.79,84
19,1365633.53,85
19,1300375.76,86
19,1330757.22,87
19,1461718.87,88
19,1318905.53,89
19,1374863.1,90
19,1396612.36,91
19,1480289.64,92
19,1502078.93,93
19,1411835.57,94
19,1974646.78,95
19,1484708.38,96
19,1713769.06,97
19,1852179.15,98
19,2480159.47,99
19,1405168.06,100
19,1266570.4,101
19,1182198.7,102
19,1237104.73,103
19,1279623.26,104
19,1345311.65,105
19,1499496.67,106
19,1424720.27,107
19,1352470.09,108
19,1308977.05,109
19,1358816.46,110
19,1312849.1,111
19,1342254.55,112
19,1327139.35,113
19,1631737.68,114
19,1365098.46,115
19,1255087.26,116
19,1285897.24,117
19,1405007.44,118
19,1442873.22,119
19,1366937.1,120
19,1485540.28,121
19,1450733.29,122
19,1390122.11,123
19,1440263.15,124
19,1468350.36,125
19,1379652.65,126
19,1557120.44,127
19,1321741.35,128
19,1317672.92,129
19,1248915.43,130
19,1342123.78,131
19,1408907.89,132
19,1375101.26,133
19,1544653.37,134
19,1542719.87,135
19,1497073.82,136
19,1370653.41,137
19,1338572.29,138
19,1338299.02,139
19,1408016.1,140
19,1352809.5,141
19,1321102.35,142
19,1322117.96,143
20,2401395.47,1
20,2109107.9,2
20,2161549.76,3
20,1898193.95,4
20,2119213.72,5
20,2010974.84,6
20,1951848.43,7
20,1894742.95,8
20,2405395.22,9
20,2007796.26,10
20,1985784.59,11
20,1878862.42,12
20,1919053.21,13
20,2137202.38,14
20,2033211.62,15
20,1893736.9,16
20,2065984.95,17
20,2203619.35,18
20,2100489.79,19
20,2091903.63,20
20,1973135.87,21
20,2143676.77,22
20,2107285.85,23
20,2031852.16,24
20,1900535.9,25
20,1955896.59,26
20,1910177.38,27
20,2071022.45,28
20,1975374.56,29
20,1946369.57,30
20,2121561.41,31
20,2014954.79,32
20,1948359.78,33
20,1789687.65,34
20,1933719.21,35
20,2060389.27,36
20,1950676.39,37
20,1893955.27,38
20,1891816.0,39
20,2184316.64,40
20,2187765.28,41
20,2105058.91,42
20,2811634.04,43
20,2416051.17,44
20,2752122.08,45
20,2819193.17,46
20,3766687.43,47
20,1799737.79,48
20,1843030.95,49
20,1884345.01,50
20,1781805.66,51
20,1761506.68,52
20,2351143.07,53
20,2211388.14,54
20,2258616.24,55
20,1938608.52,56
20,2143424.61,57
20,1990932.77,58
20,1931668.64,59
20,1824711.21,60
20,1927993.09,61
20,2027056.39,62
20,2057406.33,63
20,2313861.81,64
20,1881788.19,65
20,2090838.44,66
20,2036748.53,67
20,1953416.06,68
20,1944433.17,69
20,2182246.69,70
20,2135062.04,71
20,2065191.27,72
20,1950826.32,73
20,2053165.41,74
20,2123787.79,75
20,2039875.75,76
20,1950904.84,77
20,1858440.92,78
20,2189353.63,79
20,2052246.4,80
20,1990017.93,81
20,1933577.2,82
20,2141765.98,83
20,2050542.56,84
20,1979009.46,85
20,1888119.7,86
20,1945808.26,87
20,2135982.79,88
20,2010107.68,89
20,2104241.9,90
20,2065421.52,91
20,2284106.6,92
20,2269975.85,93
20,2169933.82,94
20,2906233.25,95
20,2298776.83,96
20,2546123.78,97
20,2762816.65,98
20,3555371.03,99
20,2043245.0,100
20,1964701.94,101
20,1911510.64,102
20,1892775.94,103
20,1761016.51,104
20,2203523.2,105
20,2462978.28,106
20,2309025.16,107
20,2045837.55,108
20,2148822.76,109
20,2139265.4,110
20,2064991.71,111
20,1992436.96,112
20,2074721.74,113
20,2565259.92,114
20,2045396.06,115
20,1884427.84,116
20,1886503.93,117
20,2163510.89,118
20,2168097.11,119
20,2039222.26,120
20,2114989.0,121
20,2143126.59,122
20,2231962.13,123
20,2165160.29,124
20,2060588.69,125
20,2055952.61,126
20,2358055.3,127
20,2134680.12,128
20,1970170.29,129
20,1911559.1,130
20,2094515.71,131
20,2144245.39,132
20,2045061.22,133
20,2005341.43,134
20,2062481.56,135
20,2080529.06,136
20,2047949.98,137
20,2028587.24,138
20,2008350.58,139
20,2246411.89,140
20,2162951.36,141
20,1999363.49,142
20,2031650.55,143
21,798593.88,1
21,809321.44,2
21,867283.25,3
21,749597.24,4
21,747444.32,5
21,712312.89,6
21,727070.0,7
21,686497.53,8
21,753664.12,9
21,751181.4,10
21,716026.51,11
21,718780.59,12
21,680532.69,13
21,744969.42,14
21,723559.88,15
21,753361.72,16
21,755214.26,17
21,806012.48,18
21,784305.55,19
21,785104.29,20
21,769848.75,21
21,711470.8,22
21,714677.47,23
21,755098.41,24
21,765823.48,25
21,715876.27,26
21,739279.19,27
21,793589.18,28
21,848873.28,29
21,855882.57,30
21,727772.8,31
21,674055.81,32
21,684340.86,33
21,671688.06,34
21,677158.39,35
21,680579.49,36
21,693412.05,37
21,710668.45,38
21,731756.65,39
21,719888.76,40
21,735796.38,41
21,756288.89,42
21,1245628.61,43
21,829210.73,44
21,943891.64,45
21,1147556.83,46
21,1587257.78,47
21,672903.23,48
21,629152.06,49
21,650789.13,50
21,663941.73,51
21,649878.29,52
21,596218.24,53
21,771908.51,54
21,884701.92,55
21,768313.85,56
21,796277.72,57
21,763479.9,58
21,793569.0,59
21,753711.32,60
21,732056.37,61
21,744782.89,62
21,768390.05,63
21,801302.01,64
21,783250.75,65
21,718898.33,66
