unitid,time,sales,candidate,post
8,74,230.29427889064388,False,0
8,75,219.69498749537655,False,0
8,76,233.93846466214245,False,0
8,77,233.32124002294594,False,0
8,78,238.5256240173529,False,0
8,79,235.4893349686394,False,0
8,80,240.69094671273652,False,1
8,81,237.3087191856889,False,1
8,82,238.34931691772965,False,1
8,83,241.3746582602292,False,1
8,84,238.64903530072115,False,1
8,85,247.65031515953368,False,1
8,86,243.7149328795183,False,1
8,87,255.23920247784037,False,1
8,88,251.46550728800622,False,1
8,89,247.57345639167784,False,1
8,90,260.24843978515213,False,1
8,91,262.3082247212647,False,1
8,92,252.5363000961034,False,1
8,93,266.3509785732092,False,1
8,94,259.9461026091105,False,1
8,95,266.3617470187198,False,1
8,96,269.71275125195893,False,1
8,97,264.10643008830465,False,1
8,98,275.2644177464886,False,1
8,99,282.0201689163869,False,1
9,0,35.75927367587307,False,0
9,1,37.010266045597405,False,0
9,2,40.46844567508096,False,0
9,3,43.95130698994142,False,0
9,4,45.533458015667286,False,0
9,5,46.828688859213834,False,0
9,6,56.91958645943565,False,0
9,7,58.952965934262735,False,0
9,8,65.76022455609404,False,0
9,9,55.08563868093157,False,0
9,10,69.6152961139523,False,0
9,11,61.503964332227156,False,0
9,12,67.14655797970848,False,0
9,13,70.69692220333508,False,0
9,14,70.51923684893973,False,0
9,15,66.89274620313557,False,0
9,16,63.98779273953716,False,0
9,17,76.47185523854844,False,0
9,18,78.46351542314893,False,0
9,19,72.74133964970142,False,0
9,20,77.36313188023418,False,0
9,21,82.38752936213518,False,0
9,22,86.17473347998346,False,0
9,23,82.00525530449792,False,0
9,24,78.81382971276145,False,0
9,25,86.05920853778906,False,0
9,26,92.6325040950329,False,0
9,27,93.82922395290385,False,0
9,28,91.36594394357218,False,0
9,29,91.2346740760108,False,0
9,30,91.29236668412008,False,0
9,31,88.21911016664744,False,0
9,32,105.4653872517976,False,0
9,33,102.03330812032132,False,0
9,34,100.74699635923324,False,0
9,35,102.91093173444737,False,0
9,36,97.71987235726607,False,0
9,37,101.10136679090648,False,0
9,38,99.4805826526408,False,0
9,39,105.20134571712097,False,0
9,40,117.4745028855837,False,0
9,41,114.97663143462006,False,0
9,42,121.1973119366647,False,0
9,43,115.43702141265031,False,0
9,44,109.36515673527245,False,0
9,45,113.43663929890737,False,0
9,46,130.0267987330894,False,0
9,47,135.75958338696782,False,0
9,48,122.44736909962046,False,0
9,49,126.3019763534221,False,0
9,50,132.01750326983105,False,0
9,51,131.19603200267963,False,0
9,52,145.83525428979112,False,0
9,53,146.8714805154051,False,0
9,54,142.71185702382903,False,0
9,55,149.52642471061267,False,0
9,56,151.16870060991,False,0
9,57,158.24722209919818,False,0
9,58,153.3092224947347,False,0
9,59,164.74114193288946,False,0
9,60,165.68421682891963,False,0
9,61,158.78891102215778,False,0
9,62,163.7901581407902,False,0
9,63,166.00886493745588,False,0
9,64,161.96871586502576,False,0
9,65,175.39133988424987,False,0
9,66,170.5790192531647,False,0
9,67,176.38886731860504,False,0
9,68,183.8508170622841,False,0
9,69,180.9688357538915,False,0
9,70,176.64548431798866,False,0
9,71,181.82537621422122,False,0
9,72,176.7463705781972,False,0
9,73,187.11299480231435,False,0
9,74,184.41135507981187,False,0
9,75,196.1059453111118,False,0
9,76,196.45479462788163,False,0
9,77,187.96656125241418,False,0
9,78,187.1190118438519,False,0
9,79,196.64282043798022,False,0
9,80,192.20620557120762,False,1
9,81,191.55658849847205,False,1
9,82,196.04939945231146,False,1
9,83,196.13258541252043,False,1
9,84,202.50372898911985,False,1
9,85,199.32388730103585,False,1
9,86,206.69862974091672,False,1
9,87,206.78777994001564,False,1
9,88,212.51293250113048,False,1
9,89,205.78053381087773,False,1
9,90,212.03700881426207,False,1
9,91,219.70120046796438,False,1
9,92,211.4647882157314,False,1
9,93,222.08306944030355,False,1
9,94,217.0282238242836,False,1
9,95,219.8388652615635,False,1
9,96,226.26009956352016,False,1
9,97,227.47215112647515,False,1
9,98,231.01722946181366,False,1
9,99,234.87666733674988,False,1
10,0,61.30860182523364,False,0
10,1,72.23552027022164,False,0
10,2,72.4394943376002,False,0
10,3,76.6424519501788,False,0
10,4,76.88198914852765,False,0
10,5,85.03114715972953,False,0
10,6,88.46361963123307,False,0
10,7,89.33820181451625,False,0
10,8,105.16617926249099,False,0
10,9,90.28545043694854,False,0
10,10,104.86935934824656,False,0
10,11,100.93168019593976,False,0
10,12,97.73339362824375,False,0
10,13,98.65259441848971,False,0
10,14,97.53696221940461,False,0
10,15,95.84205801442482,False,0
10,16,101.42051291937211,False,0
10,17,113.39413576062543,False,0
10,18,114.61577654434237,False,0
10,19,112.81549018735866,False,0
10,20,107.48364934955511,False,0
10,21,115.40199845744488,False,0
10,22,117.48735265823298,False,0
10,23,110.49659957548653,False,0
10,24,115.08193271163339,False,0
10,25,117.40723443559338,False,0
10,26,122.77309109566315,False,0
10,27,123.98578548519674,False,0
10,28,123.34279449117155,False,0
10,29,124.8341524144397,False,0
10,30,128.5237325268935,False,0
10,31,122.15930757901779,False,0
10,32,128.12864419353207,False,0
10,33,129.64873478890064,False,0
10,34,134.92290053643774,False,0
10,35,141.41625997068468,False,0
10,36,135.72853457073307,False,0
10,37,135.43981102991125,False,0
10,38,138.64324719152143,False,0
10,39,137.0415072908441,False,0
10,40,147.15718533792415,False,0
10,41,143.33889473329495,False,0
10,42,147.33368360444052,False,0
10,43,151.8766948345703,False,0
10,44,146.94104706836274,False,0
10,45,157.55509669812082,False,0
10,46,157.86514439356003,False,0
10,47,164.28824676323387,False,0
10,48,166.8882979552373,False,0
10,49,160.81994609432041,False,0
10,50,164.3721847872107,False,0
10,51,169.07425999294327,False,0
10,52,168.4892016296149,False,0
10,53,178.09546323066394,False,0
10,54,181.1259571914592,False,0
10,55,186.10889876843322,False,0
10,56,185.0359118892361,False,0
10,57,182.18186442368315,False,0
10,58,188.52258063906797,False,0
10,59,195.92384267105956,False,0
10,60,195.6708897988445,False,0
10,61,191.35276553195044,False,0
10,62,205.19806784142608,False,0
10,63,204.12916799280077,False,0
10,64,208.4446670592995,False,0
10,65,207.31145345943165,False,0
10,66,207.78393601862265,False,0
10,67,213.42009944242366,False,0
10,68,218.2142480206373,False,0
10,69,216.50216095784654,False,0
10,70,219.69242853649206,False,0
10,71,215.98212373998666,False,0
10,72,218.47422267189214,False,0
10,73,210.10206273645417,False,0
10,74,219.65818625628359,False,0
10,75,213.4662011450313,False,0
10,76,221.27936307787832,False,0
10,77,229.44507226793976,False,0
10,78,222.47279945584583,False,0
10,79,227.0476690371511,False,0
10,80,223.11334269548638,False,1
10,81,220.03336613534663,False,1
10,82,225.1305441089146,False,1
10,83,230.0674496290365,False,1
10,84,235.5313688337127,False,1
10,85,238.10262179476786,False,1
10,86,241.57536905746852,False,1
10,87,246.80406765846118,False,1
10,88,244.40260442746109,False,1
10,89,237.71008022694514,False,1
10,90,256.51115214359345,False,1
10,91,244.14381657356896,False,1
10,92,251.36496627219233,False,1
10,93,248.68484047774342,False,1
10,94,248.79395152332148,False,1
10,95,259.10753721843747,False,1
10,96,263.042199136896,False,1
10,97,258.7811697009373,False,1
10,98,264.00700046990187,False,1
10,99,272.18447054845234,False,1
11,0,46.60629514175528,False,0
11,1,60.851866860895015,False,0
11,2,56.68942070163089,False,0
11,3,66.83439389303658,False,0
11,4,62.172226382409455,False,0
11,5,71.3815508634085,False,0
11,6,75.0443653557711,False,0
11,7,73.78634463471646,False,0
11,8,92.46408168873496,False,0
11,9,72.86680808239319,False,0
11,10,90.47341151596693,False,0
11,11,88.22940950299153,False,0
11,12,89.14824186401286,False,0
11,13,88.98202775684557,False,0
11,14,87.782389086608,False,0
11,15,93.56620992125386,False,0
11,16,94.60722599412385,False,0
11,17,91.44753241996756,False,0
11,18,114.44134259275461,False,0
11,19,100.67285102063455,False,0
11,20,99.00627609412584,False,0
11,21,105.84426934514413,False,0
11,22,108.18171508993278,False,0
11,23,104.19191948275969,False,0
11,24,108.29937550680438,False,0
11,25,96.73409075099312,False,0
11,26,110.56976880801587,False,0
11,27,110.26662786310926,False,0
11,28,120.20941860304077,False,0
11,29,113.18767301990565,False,0
11,30,120.97417016787162,False,0
11,31,114.98037497001184,False,0
11,32,120.2779205011572,False,0
11,33,117.5191777089851,False,0
11,34,119.96098679284995,False,0
11,35,123.00054789484336,False,0
11,36,128.1805891863563,False,0
11,37,129.55570985653716,False,0
11,38,125.44062231429218,False,0
11,39,133.75706295916854,False,0
11,40,135.4410885121159,False,0
11,41,141.74005982094945,False,0
11,42,142.0130987977369,False,0
11,43,146.28923532529507,False,0
11,44,140.03035971080348,False,0
11,45,142.54356099315743,False,0
11,46,153.34008630672196,False,0
11,47,159.37586012230034,False,0
11,48,150.63202409148715,False,0
11,49,149.63056638806208,False,0
11,50,156.09620435154994,False,0
11,51,170.84130614485417,False,0
11,52,166.052145305963,False,0
11,53,171.01572687206476,False,0
11,54,166.89914250062265,False,0
11,55,178.12281099252593,False,0
11,56,176.03209843388862,False,0
11,57,185.59300051251066,False,0
11,58,178.52077168143876,False,0
11,59,187.8371580633808,False,0
11,60,180.68461178821886,False,0
11,61,197.9561403253669,False,0
11,62,193.51928446456307,False,0
11,63,193.50081724372168,False,0
11,64,201.6304716029154,False,0
11,65,203.46137193606282,False,0
11,66,199.50246351746333,False,0
11,67,211.5592265278358,False,0
11,68,209.97520814369776,False,0
11,69,212.39687959837227,False,0
11,70,208.16365188560508,False,0
11,71,204.1520838081034,False,0
11,72,211.01247863441077,False,0
11,73,215.18941696209197,False,0
11,74,203.26293948927542,False,0
11,75,213.0239392918999,False,0
11,76,222.52968967949863,False,0
11,77,217.13183797775807,False,0
11,78,214.29355413515137,False,0
11,79,223.02141596667312,False,0
11,80,221.20583164723593,False,1
11,81,207.31545650736086,False,1
11,82,220.70819947743237,False,1
11,83,224.04923336446979,False,1
11,84,235.31140223550722,False,1
11,85,226.80109194318928,False,1
11,86,227.14776757873793,False,1
11,87,231.98061458364708,False,1
11,88,234.7637698531633,False,1
11,89,236.82506956728497,False,1
11,90,246.89004614684634,False,1
11,91,246.99194719948787,False,1
11,92,244.21889991732002,False,1
11,93,241.7917666116508,False,1
11,94,246.23745256256478,False,1
11,95,245.6244409410335,False,1
11,96,252.98397403474186,False,1
11,97,245.34745912106658,False,1
11,98,255.30986463016552,False,1
11,99,260.44990079060284,False,1
12,0,49.2946989505336,False,0
12,1,46.38960682102121,False,0
12,2,50.94348594213819,False,0
12,3,59.86491212799635,False,0
12,4,66.09334705041958,False,0
12,5,56.996507680914334,False,0
12,6,72.89949641798259,False,0
12,7,74.42942091315106,False,0
12,8,72.1878641347523,False,0
12,9,76.7349784677822,False,0
12,10,87.20613488351744,False,0
12,11,77.94252581344166,False,0
12,12,83.16682838412595,False,0
12,13,84.12256734183687,False,0
12,14,85.57951208900637,False,0
12,15,86.23952244113804,False,0
12,16,91.16414519358698,False,0
12,17,79.89567372662795,False,0
12,18,99.1928071247033,False,0
12,19,94.58982906537149,False,0
12,20,90.97238400089535,False,0
12,21,98.1818195560018,False,0
12,22,97.65943734158222,False,0
12,23,102.13758316870921,False,0
12,24,98.15851794208322,False,0
12,25,92.45580975829509,False,0
12,26,108.26432963204604,False,0
12,27,109.76049936691098,False,0
12,28,105.49721152808532,False,0
12,29,115.02788037334825,False,0
12,30,115.07648400813399,False,0
12,31,107.32244586714236,False,0
12,32,114.63836157746181,False,0
12,33,116.03128646714363,False,0
12,34,112.19525634661595,False,0
12,35,112.3283684277801,False,0
12,36,126.13888322313917,False,0
12,37,118.96422991358155,False,0
12,38,122.10106441755558,False,0
12,39,122.57252861618717,False,0
12,40,138.6111653694822,False,0
12,41,131.06689647384997,False,0
12,42,148.67259558816608,False,0
12,43,139.2245707781422,False,0
12,44,126.31466872467315,False,0
12,45,137.10278246802022,False,0
12,46,138.01412707570498,False,0
12,47,142.89084423673125,False,0
12,48,147.48285242953943,False,0
12,49,145.7081921010079,False,0
12,50,152.69638766304925,False,0
12,51,156.20528937733445,False,0
12,52,158.06286366053217,False,0
12,53,162.67651078517093,False,0
12,54,161.02849848856678,False,0
12,55,160.12631506908085,False,0
12,56,168.93964519277637,False,0
12,57,169.16468656018822,False,0
12,58,182.96995583812753,False,0
12,59,179.70822593779596,False,0
12,60,179.05042457135326,False,0
12,61,175.75854229708477,False,0
12,62,182.6483986470944,False,0
12,63,192.6629043512389,False,0
12,64,195.11139209580867,False,0
12,65,195.5325087049577,False,0
12,66,192.21366611160468,False,0
12,67,200.79691807934591,False,0
12,68,204.21040581941037,False,0
12,69,209.45872691157135,False,0
12,70,201.11226445921085,False,0
12,71,199.046731851407,False,0
12,72,207.69606325440407,False,0
12,73,203.74929920806957,False,0
12,74,201.5097564151612,False,0
12,75,207.49067170030182,False,0
12,76,219.5619931080905,False,0
12,77,210.93525296699363,False,0
12,78,213.20259600537125,False,0
12,79,215.08759446722902,False,0
12,80,210.6718773688409,False,1
12,81,203.3643779123854,False,1
12,82,212.831838783719,False,1
12,83,215.62931632731514,False,1
12,84,215.4499880068005,False,1
12,85,218.99245876328334,False,1
12,86,229.59891445046588,False,1
12,87,224.1875283518043,False,1
12,88,235.84673717875575,False,1
12,89,231.7664733421123,False,1
12,90,240.41721649330606,False,1
12,91,235.73623628303193,False,1
12,92,232.7169802514024,False,1
12,93,241.4736583003435,False,1
12,94,241.70864759857074,False,1
12,95,239.93804043581142,False,1
12,96,253.1743519330556,False,1
12,97,242.19883697990272,False,1
12,98,248.36898714908318,False,1
12,99,251.7686206376621,False,1
13,0,53.100953022784815,False,0
13,1,66.62976759728416,False,0
13,2,70.38778933352773,False,0
13,3,77.60872009910699,False,0
13,4,79.85931504450953,False,0
13,5,77.68665376542846,False,0
13,6,78.40678825540701,False,0
13,7,87.63691522027237,False,0
13,8,88.67612016855578,False,0
13,9,92.94298970513971,False,0
13,10,97.18473579560458,False,0
13,11,95.32087798516244,False,0
13,12,103.44380085208262,False,0
13,13,97.45255058569526,False,0
13,14,105.90622533710027,False,0
13,15,97.48411104413586,False,0
13,16,107.99124197050557,False,0
13,17,101.61305047875943,False,0
13,18,107.75426437832563,False,0
13,19,114.54233772325055,False,0
13,20,111.90852863207533,False,0
13,21,113.5599474963385,False,0
13,22,116.17064492855297,False,0
13,23,121.78854994221969,False,0
13,24,117.16211698876778,False,0
13,25,110.52335342560582,False,0
13,26,116.20171381969564,False,0
13,27,119.961594077124,False,0
13,28,124.41686008532663,False,0
13,29,126.9845065703668,False,0
13,30,128.9310165557349,False,0
13,31,122.0242507686737,False,0
13,32,127.13013705453844,False,0
13,33,136.71135450470652,False,0
13,34,130.0036902637783,False,0
13,35,141.98864392661363,False,0
13,36,140.09950047071118,False,0
13,37,136.7891914815707,False,0
13,38,133.84861679171138,False,0
13,39,137.05997715722611,False,0
13,40,141.40615533275664,False,0
13,41,149.56860703060767,False,0
13,42,159.50940598685787,False,0
13,43,160.50912828356547,False,0
13,44,149.43390405645903,False,0
13,45,150.66464967148238,False,0
13,46,154.47193193140598,False,0
13,47,160.33176455774114,False,0
13,48,165.27498644168006,False,0
13,49,156.63458679481826,False,0
13,50,170.77772767851957,False,0
13,51,168.30370659694853,False,0
13,52,184.57875847134957,False,0
13,53,184.4956682266839,False,0
13,54,174.3622798248919,False,0
13,55,183.28947762381725,False,0
13,56,177.74520433959935,False,0
13,57,188.29743396186873,False,0
13,58,197.64486218760987,False,0
13,59,195.79337693614488,False,0
13,60,199.6964430892574,False,0
13,61,203.60046415828523,False,0
13,62,203.07287041169928,False,0
13,63,207.32192558371818,False,0
13,64,207.05141106079458,False,0
13,65,208.3729364820614,False,0
13,66,208.78798044230274,False,0
13,67,218.46717139003505,False,0
13,68,218.96826327827767,False,0
13,69,221.6071155211641,False,0
13,70,223.55158611927948,False,0
13,71,213.22055689358564,False,0
13,72,216.17630448721346,False,0
13,73,231.4843089247608,False,0
13,74,215.407744887932,False,0
13,75,222.5468423874209,False,0
13,76,238.80743353809333,False,0
13,77,229.59165116532444,False,0
13,78,231.73861800863287,False,0
13,79,233.1961748533,False,0
13,80,224.2801845125766,False,1
13,81,231.0198878240645,False,1
13,82,233.26998960993473,False,1
13,83,241.37748690701238,False,1
13,84,237.55229819627246,False,1
13,85,243.3338114516084,False,1
13,86,247.69755589713102,False,1
13,87,243.70500462970736,False,1
13,88,247.22217576701988,False,1
13,89,242.93235551228088,False,1
13,90,252.19209586557818,False,1
13,91,253.67433445079692,False,1
13,92,257.41466398792653,False,1
13,93,253.55011769307126,False,1
13,94,249.92262386799626,False,1
13,95,260.1056859962671,False,1
13,96,265.5057806716056,False,1
13,97,255.01428358795368,False,1
13,98,267.24639417385777,False,1
13,99,267.0338858205182,False,1
14,0,58.50705668651853,False,0
14,1,62.56597121666714,False,0
14,2,70.05620593971767,False,0
14,3,72.38663984203087,False,0
14,4,67.35000893346532,False,0
14,5,68.96259196283864,False,0
14,6,77.28082922619988,False,0
14,7,78.71563146595263,False,0
14,8,82.64190610006686,False,0
14,9,78.56748174625478,False,0
14,10,91.81057466189898,False,0
14,11,88.07956635146486,False,0
14,12,98.49900560282833,False,0
14,13,96.41312760472336,False,0
14,14,92.90397422275976,False,0
14,15,85.76581042192542,False,0
14,16,95.23659542315035,False,0
14,17,103.42416070144508,False,0
14,18,99.00853547860501,False,0
14,19,99.51572261696609,False,0
14,20,103.80686679938697,False,0
14,21,111.22639071940907,False,0
14,22,108.41651282345101,False,0
14,23,111.94482350701306,False,0
14,24,108.21012282472807,False,0
14,25,108.40273384628966,False,0
14,26,111.62414444784149,False,0
14,27,111.75452715598523,False,0
14,28,123.29277262450451,False,0
14,29,126.18681795133254,False,0
14,30,126.29051659538688,False,0
14,31,113.51214176787386,False,0
14,32,124.70270295532148,False,0
14,33,124.51038558901442,False,0
14,34,120.7270953300355,False,0
14,35,125.45537936067457,False,0
14,36,131.74204347050562,False,0
14,37,132.73065023295453,False,0
14,38,128.63510697101918,False,0
14,39,133.28537343706503,False,0
14,40,142.6160517758258,False,0
14,41,134.67000065691758,False,0
14,42,142.86370005822417,False,0
14,43,144.0810588416396,False,0
14,44,142.75154991723613,False,0
14,45,145.4976403073234,False,0
14,46,156.23133001548217,False,0
14,47,148.2242759613964,False,0
14,48,161.13099202085172,False,0
14,49,159.5109398735609,False,0
14,50,157.25702705444613,False,0
14,51,163.34880337459506,False,0
14,52,171.8322720016663,False,0
14,53,172.2479277684538,False,0
14,54,168.22487412922382,False,0
14,55,173.97233341638787,False,0
14,56,173.421840741842,False,0
14,57,186.33456993239318,False,0
14,58,179.18379418051703,False,0
14,59,192.44962079068353,False,0
14,60,190.12144242474739,False,0
14,61,192.422043642019,False,0
14,62,188.939081428546,False,0
14,63,193.96803673420433,False,0
14,64,196.5538181074051,False,0
14,65,197.7966274412722,False,0
14,66,211.33781777830106,False,0
14,67,208.89300690170387,False,0
14,68,212.463000221717,False,0
14,69,205.56404172294123,False,0
14,70,206.92130717862,False,0
14,71,204.90692483163508,False,0
14,72,204.14968540669577,False,0
14,73,210.56325134929622,False,0
14,74,207.9126202312313,False,0
14,75,215.67238192143773,False,0
14,76,205.63513862000565,False,0
14,77,218.11123458951855,False,0
14,78,220.25337280885228,False,0
14,79,226.50428270413067,False,0
14,80,222.54655346617778,False,1
14,81,219.14556009634038,False,1
14,82,224.3286676939144,False,1
14,83,229.25183738929746,False,1
14,84,230.93090103927932,False,1
14,85,229.81413618400626,False,1
14,86,234.01294684313385,False,1
14,87,227.78063574906673,False,1
14,88,239.12243216998854,False,1
14,89,237.40324877123103,False,1
14,90,247.2837172164628,False,1
14,91,247.7945488060105,False,1
14,92,248.22422924069556,False,1
14,93,243.48976118475034,False,1
14,94,245.37877637420343,False,1
14,95,242.98394207244735,False,1
14,96,249.7336454595982,False,1
14,97,254.96369066496368,False,1
14,98,250.71420559062258,False,1
14,99,259.3236833845375,False,1
15,0,49.60982495826259,False,0
15,1,55.37993581077407,False,0
15,2,62.034929427752566,False,0
15,3,60.88887562298291,False,0
15,4,63.77760070455477,False,0
15,5,73.10920030598497,False,0
15,6,69.4406232996672,False,0
15,7,76.31142300660836,False,0
15,8,86.40616376315826,False,0
15,9,69.80974469721943,False,0
15,10,87.35869986645775,False,0
15,11,83.45315739499277,False,0
15,12,82.58304527518395,False,0
15,13,87.10883276203381,False,0
15,14,91.29629599481582,False,0
15,15,83.13701337588162,False,0
15,16,84.16031594470047,False,0
15,17,91.42627941094351,False,0
15,18,110.8773598485427,False,0
15,19,92.06708190038813,False,0
15,20,103.36764456423947,False,0
15,21,102.87297226017805,False,0
15,22,104.28087153476429,False,0
15,23,99.4562391006858,False,0
15,24,99.65366281452138,False,0
15,25,108.76374508136364,False,0
15,26,117.56283837841725,False,0
15,27,114.86321667566905,False,0
15,28,119.28113823968079,False,0
15,29,119.07081395448004,False,0
15,30,115.85229719976708,False,0
15,31,120.3935716587752,False,0
15,32,116.28405738974723,False,0
15,33,117.9740084053697,False,0
15,34,117.74208135357705,False,0
15,35,115.83527930262133,False,0
15,36,123.61308939363417,False,0
15,37,125.2464506627736,False,0
15,38,124.10313449819782,False,0
15,39,134.30821575060583,False,0
15,40,134.0450932650182,False,0
15,41,132.92707438168034,False,0
15,42,142.93812163956025,False,0
15,43,139.98064489207536,False,0
15,44,142.3763829290061,False,0
15,45,146.30127254658987,False,0
15,46,145.7913355379048,False,0
15,47,156.92861086261587,False,0
15,48,153.78212597442766,False,0
15,49,156.85780776925566,False,0
15,50,155.21889758751732,False,0
15,51,156.81183126598313,False,0
15,52,170.86116300699757,False,0
15,53,168.67081608867855,False,0
15,54,158.75810139138696,False,0
15,55,172.57030480118613,False,0
15,56,169.6427009766333,False,0
15,57,180.70162455223618,False,0
15,58,179.83128946754107,False,0
15,59,185.02288163248778,False,0
15,60,188.56805004097748,False,0
15,61,188.7670989751072,False,0
15,62,179.05331081652457,False,0
15,63,188.4226503166963,False,0
15,64,192.7933409754895,False,0
15,65,194.5619356723587,False,0
15,66,202.54120234308544,False,0
15,67,194.73592857558103,False,0
15,68,214.13125532909035,False,0
15,69,208.59797092396394,False,0
15,70,207.81158987957366,False,0
15,71,200.59393306507693,False,0
15,72,203.23138065873457,False,0
15,73,203.67467485010184,False,0
15,74,211.20260601706465,False,0
15,75,212.14926928114681,False,0
15,76,215.60038188337003,False,0
15,77,218.57268089431156,False,0
15,78,217.78836595358658,False,0
15,79,226.18188699496275,False,0
15,80,217.8040832548451,False,1
15,81,215.15620710789474,False,1
15,82,226.59185502232194,False,1
15,83,227.64730163020047,False,1
15,84,222.47506664062718,False,1
15,85,232.79464832200605,False,1
15,86,232.4055381959665,False,1
15,87,236.77928961961243,False,1
15,88,232.68813242694733,False,1
15,89,236.1494824295691,False,1
15,90,240.0584998558324,False,1
15,91,245.08294796190654,False,1
15,92,246.73242699370135,False,1
15,93,243.72505025362273,False,1
15,94,238.97527216350755,False,1
15,95,252.60943412067746,False,1
15,96,258.3864479577933,False,1
15,97,250.7594643078969,False,1
15,98,250.32336833227868,False,1
15,99,264.53816743847835,False,1
16,0,54.58885994814655,True,0
16,1,61.1743381691766,True,0
16,2,65.38767919289462,True,0
16,3,70.66984375832278,True,0
16,4,60.378449972240865,True,0
16,5,61.16810688125408,True,0
16,6,73.24059784098222,True,0
16,7,75.85200985425135,True,0
16,8,82.15527483153183,True,0
16,9,77.94991244654615,True,0
16,10,83.14797455742817,True,0
16,11,89.21312436444434,True,0
16,12,91.06503789987606,True,0
16,13,93.64168600365178,True,0
16,14,89.99097027321163,True,0
16,15,89.73161066922073,True,0
16,16,88.99941621366551,True,0
16,17,99.62437846571174,True,0
16,18,97.72182929047241,True,0
16,19,97.88220447149902,True,0
16,20,97.61197677890867,True,0
16,21,105.19267014727659,True,0
16,22,106.40499247261934,True,0
16,23,107.80361153335343,True,0
16,24,97.39129696083533,True,0
16,25,106.5083065017133,True,0
16,26,113.18922117893834,True,0
16,27,114.04884638824937,True,0
16,28,117.4672769552451,True,0
16,29,122.35880092212827,True,0
16,30,124.83105624034675,True,0
16,31,117.89911933226841,True,0
16,32,112.72127636221038,True,0
16,33,113.48636584786476,True,0
16,34,125.70793670625781,True,0
16,35,128.82599139343276,True,0
16,36,125.44637633260399,True,0
16,37,132.4979549247971,True,0
16,38,134.4950608051806,True,0
16,39,134.51337055702342,True,0
16,40,135.3702414334583,True,0
16,41,128.38367298414795,True,0
16,42,141.50993100955694,True,0
16,43,149.67474602784222,True,0
16,44,139.59273566996768,True,0
16,45,144.07297109251917,True,0
16,46,149.32522598949575,True,0
16,47,157.35198173702412,True,0
16,48,160.08787318756467,True,0
16,49,151.5081022371858,True,0
16,50,160.93206783002833,True,0
16,51,158.2314920455314,True,0
16,52,163.63970409057075,True,0
16,53,173.64797112245708,True,0
16,54,163.44576197335365,True,0
16,55,166.6253623802546,True,0
16,56,169.9255961257584,True,0
16,57,181.88508265029537,True,0
16,58,174.8140673125712,True,0
16,59,190.26661559018035,True,0
16,60,192.71335042702714,True,0
16,61,191.32171931432705,True,0
16,62,189.73297753774884,True,0
16,63,192.57345750651345,True,0
16,64,195.57455054006564,True,0
16,65,206.6275927497395,True,0
16,66,205.2496107496555,True,0
16,67,205.93717556353616,True,0
16,68,208.91833538669982,True,0
16,69,209.78610523486861,True,0
16,70,206.2099751225934,True,0
16,71,202.52163125339504,True,0
16,72,204.003625301702,True,0
16,73,219.3293724617723,True,0
16,74,211.14653037273462,True,0
16,75,210.58242064439747,True,0
16,76,218.24773902910036,True,0
16,77,217.4737452916947,True,0
16,78,221.47031428831207,True,0
16,79,223.39236433961887,True,0
16,80,215.54038394749966,True,1
16,81,225.02047381203334,True,1
16,82,221.91867468037782,True,1
16,83,227.19505369438005,True,1
16,84,224.97568455383941,True,1
16,85,226.3546576700756,True,1
16,86,229.81926735598313,True,1
16,87,226.89190606214746,True,1
16,88,240.20843356046922,True,1
16,89,238.86587441856022,True,1
16,90,243.25866437042257,True,1
16,91,235.93006700413804,True,1
16,92,243.00577625189197,True,1
16,93,249.55197463481915,True,1
16,94,247.31214273894162,True,1
16,95,240.02855830012643,True,1
16,96,251.2187073401011,True,1
16,97,258.2378297772754,True,1
16,98,252.12142137857174,True,1
16,99,266.3580754625796,True,1
17,0,34.99206711103028,True,0
17,1,50.52481874416393,True,0
17,2,47.57118149890145,True,0
17,3,40.89215046319453,True,0
17,4,47.65370943119576,True,0
17,5,50.961179233880905,True,0
17,6,59.49492063103021,True,0
17,7,61.14500770595878,True,0
17,8,66.47953972516531,True,0
17,9,59.61312048993798,True,0
17,10,64.32035391383447,True,0
17,11,67.86996011367007,True,0
17,12,71.88523691430495,True,0
17,13,76.96411921370843,True,0
17,14,68.95394955115388,True,0
17,15,74.49713730645219,True,0
17,16,71.50162926481163,True,0
17,17,76.07412982606697,True,0
17,18,82.12774894434673,True,0
17,19,89.01876445332013,True,0
17,20,84.7226354273674,True,0
17,21,86.29475082537088,True,0
17,22,89.76747375623353,True,0
17,23,82.50278464064066,True,0
17,24,92.49877948117775,True,0
17,25,85.70872750382907,True,0
17,26,91.11773503028832,True,0
17,27,97.52903904398256,True,0
17,28,93.189620841558,True,0
17,29,105.22246157692769,True,0
17,30,100.33922900682613,True,0
17,31,98.19527904833174,True,0
17,32,106.07715384880885,True,0
17,33,108.2601116666935,True,0
17,34,107.73238275834377,True,0
17,35,117.41587056906913,True,0
17,36,109.87074927592622,True,0
17,37,113.77853505747345,True,0
17,38,113.59414034592288,True,0
17,39,110.14092734451808,True,0
17,40,120.28571659506358,True,0
17,41,124.01730059992052,True,0
17,42,118.84069977121524,True,0
17,43,134.37545684403776,True,0
17,44,120.43153275140392,True,0
17,45,124.12271337819365,True,0
17,46,132.32437280939072,True,0
17,47,130.01541825082094,True,0
17,48,139.33424256643715,True,0
